words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
The website login asks for my username and password at some point.,390,HC,The,website,login,asks,for,my,username,and,password,at,some,point.,,,,,119,password,9,The website login asks for my username and password at,3,10,2,4,HC390R3
The farmer was raising cows and lots of little pigs behind the house.,394,MC,The,farmer,was,raising,cows,and,lots,of,little,pigs,behind,the,house.,,,,23,pigs,10,The farmer was raising cows and lots of little pigs,2,10,3,4,MC394R2
The tooth fairy was supposed to leave money under her pillow in the bedroom.,396,HC,The,tooth,fairy,was,supposed,to,leave,money,under,her,pillow,in,the,bedroom.,,,52,pillow,11,The tooth fairy was supposed to leave money under her,1,10,4,4,HC396R1
"When they arrived at their destination, the passengers got to meet the pilot and copilot.",400,MC,When,they,arrived,at,their,"destination,",the,passengers,got,to,meet,the,pilot,and,copilot.,,26,pilot,13,"When they arrived at their destination, the passengers got to meet the pilot and",3,14,1,4,MC400R3
"After a three hour wait, the men could see the plane on the runway.",404,LC,After,a,three,hour,"wait,",the,men,could,see,the,plane,on,the,runway.,,,62,plane,11,"After a three hour wait, the men could see the plane",2,11,3,4,LC404R2
They were finally able to solve the mouse problem with poison last night.,406,MC,They,were,finally,able,to,solve,the,mouse,problem,with,poison,last,night.,,,,214,poison,11,They were finally able to solve the mouse problem with,1,10,3,4,MC406R1
The men said that I shouldn't approach the heated pool after nightfall.,410,LC,The,men,said,that,I,shouldn't,approach,the,heated,pool,after,nightfall.,,,,,93,pool,10,The men said that I shouldn't approach the heated pool after,3,11,1,4,LC410R3
She added chives and sour cream to the baked potato that looked delicious.,411,HC,She,added,chives,and,sour,cream,to,the,baked,potato,that,looked,delicious.,,,,121,potato,10,She added chives and sour cream to the baked potato,2,10,3,4,HC411R2
"After his final chemo treatment, he felt very proud of his hard work.",416,LC,After,his,final,chemo,"treatment,",he,felt,very,proud,of,his,hard,work.,,,,15,proud,9,"After his final chemo treatment, he felt very",1,8,5,4,LC416R1
The water from her umbrella collected in a big puddle on the floor.,417,HC,The,water,from,her,umbrella,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The water from her umbrella collected in a big puddle on,3,11,2,4,HC417R3
"When the expert arrived, he immediately checked the woman for a pulse and called 911.",421,MC,When,the,expert,"arrived,",he,immediately,checked,the,woman,for,a,pulse,and,called,911,,45,pulse,12,"When the expert arrived, he immediately checked the woman for a pulse",2,12,3,4,MC421R2
"For Halloween, they were carving a large pumpkin at the Farmer's market.",423,HC,For,"Halloween,",they,were,carving,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For Halloween, they were carving a large",1,7,5,4,HC423R1
The group of people sitting in the concert hall was very quiet and peaceful.,427,MC,The,group,of,people,sitting,in,the,concert,hall,was,very,quiet,and,peaceful.,,,218,quiet,12,The group of people sitting in the concert hall was very quiet and,3,13,1,4,MC427R3
The crowd watched as the man picked up his racket and swung.,431,LC,The,crowd,watched,as,the,man,picked,up,his,racket,and,swung.,,,,,38,racket,10,The crowd watched as the man picked up his racket,2,10,2,4,LC431R2
The woman learned some news about the approaching hurricane on the radio that evening.,433,MC,The,woman,learned,some,news,about,the,approaching,hurricane,on,the,radio,that,evening.,,,182,radio,12,The woman learned some news about the approaching hurricane on the,1,11,3,4,MC433R1
She arrived late because she got stuck in the rain and sleet.,437,LC,She,arrived,late,because,she,got,stuck,in,the,rain,and,sleet.,,,,,13,rain,10,She arrived late because she got stuck in the rain and,3,11,1,4,LC437R3
He gathered the leaves into a pile using a rake earlier this afternoon.,438,HC,He,gathered,the,leaves,into,a,pile,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,He gathered the leaves into a pile using a rake,2,10,3,4,HC438R2
She decided they should take an extended vacation to get some relief like we suggested.,443,LC,She,decided,they,should,take,an,extended,vacation,to,get,some,relief,like,we,suggested.,,94,relief,12,She decided they should take an extended vacation to get some,1,11,4,4,LC443R1
"To make sushi, she carefully boiled the grains of rice on the counter.",444,HC,To,make,"sushi,",she,carefully,boiled,the,grains,of,rice,on,the,counter.,,,,61,rice,10,"To make sushi, she carefully boiled the grains of rice on",3,11,2,4,HC444R3
For my fiancée’s upcoming birthday I bought her a ring with a big diamond.,448,MC,For,my,fiancée’s,upcoming,birthday,I,bought,her,a,ring,with,a,big,diamond.,,,91,ring,10,For my fiancée’s upcoming birthday I bought her a ring,2,10,4,4,MC448R2
The climbers and guide were attached to each other by a rope made of nylon.,450,HC,The,climbers,and,guide,were,attached,to,each,other,by,a,rope,made,of,nylon.,,90,rope,12,The climbers and guide were attached to each other by a,1,11,4,4,HC450R1
No one has told the sailors that there is something wrong with the sail after all.,454,MC,No,one,has,told,the,sailors,that,there,is,something,wrong,with,the,sail,after,all.,46,sail,14,No one has told the sailors that there is something wrong with the sail after,3,15,1,4,MC454R3
"On the last day, he decided to make a salad for everyone.",458,LC,On,the,last,"day,",he,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,"On the last day, he decided to make a salad",2,10,2,4,LC458R2
He spent lots of money at the annual sale which always attracted customers.,460,MC,He,spent,lots,of,money,at,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,He spent lots of money at the annual,1,8,5,4,MC460R1
After the horrible flood they built a new school by the river.,464,LC,After,the,horrible,flood,they,built,a,new,school,by,the,river.,,,,,58,school,9,After the horrible flood they built a new school by,3,10,2,4,LC464R3
"To read the prophecy, he unrolled the ancient scroll from Germany.",465,HC,To,read,the,"prophecy,",he,unrolled,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,"To read the prophecy, he unrolled the ancient scroll",2,9,2,4,HC465R2
The substitute teacher was pretty impressed by the length of the sentence in the essay.,470,LC,The,substitute,teacher,was,pretty,impressed,by,the,length,of,the,sentence,in,the,essay.,,69,sentence,12,The substitute teacher was pretty impressed by the length of the,1,11,4,4,LC470R1
"When the earthquake began, the whole building started shaking all of a sudden.",471,HC,When,the,earthquake,"began,",the,whole,building,started,shaking,all,of,a,sudden.,,,,165,shaking,9,"When the earthquake began, the whole building started shaking all",3,10,3,4,HC471R3
The marine biologist was studying a rare white shark in the ocean.,475,MC,The,marine,biologist,was,studying,a,rare,white,shark,in,the,ocean.,,,,,42,shark,9,The marine biologist was studying a rare white shark,2,9,3,4,MC475R2
It could cut easily because the blade was very sharp at the end.,477,HC,It,could,cut,easily,because,the,blade,was,very,sharp,at,the,end.,,,,48,sharp,10,It could cut easily because the blade was very,1,9,4,4,HC477R1
Sarah arranged the items on the shelf in the study.,481,MC,Sarah,arranged,the,items,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah arranged the items on the shelf in,3,8,2,4,MC481R3
The accomplished artist carved the design on the large wooden shield covered in spikes.,485,LC,The,accomplished,artist,carved,the,design,on,the,large,wooden,shield,covered,in,spikes.,,,201,shield,11,The accomplished artist carved the design on the large wooden shield,2,11,3,4,LC485R2
The big kids always teased Jason because he was very short for his age.,487,MC,The,big,kids,always,teased,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The big kids always teased Jason because he was very,1,10,4,4,MC487R1
"At the Italian restaurant, they had trouble reading the small sign in the distance.",491,LC,At,the,Italian,"restaurant,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"At the Italian restaurant, they had trouble reading the small sign in",3,12,2,4,LC491R3
Long before he saw the ambulance's lights he heard the siren off in the distance.,492,HC,Long,before,he,saw,the,ambulance's,lights,he,heard,the,siren,off,in,the,distance.,,200,siren,11,Long before he saw the ambulance's lights he heard the siren,2,11,4,4,HC492R2
She was always rude and obnoxious around her teachers and sisters at home.,497,LC,She,was,always,rude,and,obnoxious,around,her,teachers,and,sisters,at,home.,,,,117,sisters,11,She was always rude and obnoxious around her teachers and,1,10,3,4,LC497R1
Not using sunscreen at the beach can damage your skin quite badly.,498,HC,Not,using,sunscreen,at,the,beach,can,damage,your,skin,quite,badly.,,,,,198,skin,10,Not using sunscreen at the beach can damage your skin quite,3,11,1,4,HC498R3
My nephew told us that he didn't want to sleep after all the commotion.,502,MC,My,nephew,told,us,that,he,didn't,want,to,sleep,after,all,the,commotion.,,,188,sleep,10,My nephew told us that he didn't want to sleep,2,10,4,4,MC502R2
They didn't rent the apartment because the kitchen was too small and unimpressive.,504,HC,They,didn't,rent,the,apartment,because,the,kitchen,was,too,small,and,unimpressive.,,,,9,small,11,They didn't rent the apartment because the kitchen was too,1,10,3,4,HC504R1
He had never been bitten by that type of snake in the jungle.,508,MC,He,had,never,been,bitten,by,that,type,of,snake,in,the,jungle.,,,,163,snake,10,He had never been bitten by that type of snake in,3,11,2,4,MC508R3
People always notice when I laugh or sneeze around other people.,512,LC,People,always,notice,when,I,laugh,or,sneeze,around,other,people.,,,,,,130,sneeze,8,People always notice when I laugh or sneeze,2,8,3,4,LC512R2
The janitor decided to purchase a new brand of soap yesterday afternoon.,514,MC,The,janitor,decided,to,purchase,a,new,brand,of,soap,yesterday,afternoon.,,,,,138,soap,10,The janitor decided to purchase a new brand of,1,9,3,4,MC514R1
"The hotel didn't have coffee, so instead they drank soda all the time.",518,LC,The,hotel,didn't,have,"coffee,",so,instead,they,drank,soda,all,the,time.,,,,192,soda,10,"The hotel didn't have coffee, so instead they drank soda all",3,11,2,4,LC518R3
She puckered her lips because the lemon was too sour and tangy.,519,HC,She,puckered,her,lips,because,the,lemon,was,too,sour,and,tangy.,,,,,216,sour,10,She puckered her lips because the lemon was too sour,2,10,2,4,HC519R2
"On their long vacation, the family traveled to the south I think.",524,LC,On,their,long,"vacation,",the,family,traveled,to,the,south,I,think.,,,,,50,south,10,"On their long vacation, the family traveled to the",1,9,3,4,LC524R1
The politician stood at the podium and gave a long speech about slavery.,525,HC,The,politician,stood,at,the,podium,and,gave,a,long,speech,about,slavery.,,,,17,speech,11,The politician stood at the podium and gave a long speech about,3,12,1,4,HC525R3
The students at Hogwarts had trouble understanding the spell for some reason.,529,MC,The,students,at,Hogwarts,had,trouble,understanding,the,spell,for,some,reason.,,,,,186,spell,9,The students at Hogwarts had trouble understanding the spell,2,9,3,4,MC529R2
The web had been spun by the large spider on our porch.,531,HC,The,web,had,been,spun,by,the,large,spider,on,our,porch.,,,,,64,spider,9,The web had been spun by the large,1,8,4,4,HC531R1
Mike was searching around in the kitchen for a small metal spoon with a long handle.,535,MC,Mike,was,searching,around,in,the,kitchen,for,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,Mike was searching around in the kitchen for a small metal spoon with,3,13,3,4,MC535R3
The museum display had some pictures of a giant squid with long tentacles.,539,LC,The,museum,display,had,some,pictures,of,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The museum display had some pictures of a giant squid,2,10,3,4,LC539R2
The technician had to adjust all the lights above the stage all by himself.,541,MC,The,technician,had,to,adjust,all,the,lights,above,the,stage,all,by,himself.,,,109,stage,11,The technician had to adjust all the lights above the,1,10,4,4,MC541R1
"During the wedding reception, all of the guests noticed the stain on his jacket.",545,LC,During,the,wedding,"reception,",all,of,the,guests,noticed,the,stain,on,his,jacket.,,,116,stain,11,"During the wedding reception, all of the guests noticed the stain on",3,12,2,4,LC545R3
The hopeful girl wished upon a star up in the sky.,546,HC,The,hopeful,girl,wished,upon,a,star,up,in,the,sky.,,,,,,220,star,7,The hopeful girl wished upon a star,2,7,4,4,HC546R2
"To paint the ceiling, the decorator needed a stool in the corner.",551,LC,To,paint,the,"ceiling,",the,decorator,needed,a,stool,in,the,corner.,,,,,164,stool,9,"To paint the ceiling, the decorator needed a",1,8,4,4,LC551R1
The hot pan was bubbling on the stove in the kitchen.,552,HC,The,hot,pan,was,bubbling,on,the,stove,in,the,kitchen.,,,,,,27,stove,8,The hot pan was bubbling on the stove in,3,9,2,4,HC552R3
It's easy to recognize a bumblebee because of its stripes and markings.,556,MC,It's,easy,to,recognize,a,bumblebee,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to recognize a bumblebee because of its stripes,2,10,2,4,MC556R2
"After cutting down the tree, all that was left was a stump beside the fence.",558,HC,After,cutting,down,the,"tree,",all,that,was,left,was,a,stump,beside,the,fence.,,7,stump,12,"After cutting down the tree, all that was left was a",1,11,4,4,HC558R1
My wife didn't notice that I added some more sugar and cinnamon.,562,MC,My,wife,didn't,notice,that,I,added,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,My wife didn't notice that I added some more sugar and,3,11,1,4,MC562R3
"Because he's visiting his grandma soon, he needed to buy a suit at Kohl's.",566,LC,Because,he's,visiting,his,grandma,"soon,",he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"Because he's visiting his grandma soon, he needed to buy a suit",2,12,2,4,LC566R2
"At the breakfast buffet, the conference was serving coffee and tea on the back porch.",568,MC,At,the,breakfast,"buffet,",the,conference,was,serving,coffee,and,tea,on,the,back,porch.,,204,tea,11,"At the breakfast buffet, the conference was serving coffee and",1,10,5,4,MC568R1
The nanny reminded my sister to look after her teeth before bedtime.,572,LC,The,nanny,reminded,my,sister,to,look,after,her,teeth,before,bedtime.,,,,,80,teeth,10,The nanny reminded my sister to look after her teeth before,3,11,1,4,LC572R3
Everett lit the campfire while I pitched the tent near the woods.,573,HC,Everett,lit,the,campfire,while,I,pitched,the,tent,near,the,woods.,,,,,155,tent,9,Everett lit the campfire while I pitched the tent,2,9,3,4,HC573R2
The doctor isn't able to do anything about my throat which is uncomfortable.,578,LC,The,doctor,isn't,able,to,do,anything,about,my,throat,which,is,uncomfortable.,,,,88,throat,10,The doctor isn't able to do anything about my,1,9,4,4,LC578R1
He made a dentist appointment to extract his broken tooth that was infected.,579,HC,He,made,a,dentist,appointment,to,extract,his,broken,tooth,that,was,infected.,,,,82,tooth,10,He made a dentist appointment to extract his broken tooth that,3,11,2,4,HC579R3
The bicycle was swerving and crashed into a large tree in the front yard.,583,MC,The,bicycle,was,swerving,and,crashed,into,a,large,tree,in,the,front,yard.,,,71,tree,10,The bicycle was swerving and crashed into a large tree,2,10,4,4,MC583R2
Ben unloaded the bags of cement from the back of the truck in the garage.,585,HC,Ben,unloaded,the,bags,of,cement,from,the,back,of,the,truck,in,the,garage.,,41,truck,12,Ben unloaded the bags of cement from the back of the,1,11,4,4,HC585R1
My friend at the office refused to tell me the truth about Sarah.,589,MC,My,friend,at,the,office,refused,to,tell,me,the,truth,about,Sarah.,,,,19,truth,11,My friend at the office refused to tell me the truth about,3,12,1,4,MC589R3
The smugglers could not find a buyer for their tusks before nightfall.,593,LC,The,smugglers,could,not,find,a,buyer,for,their,tusks,before,nightfall.,,,,,118,tusks,10,The smugglers could not find a buyer for their tusks,2,10,2,4,LC593R2
The team discovered the fertile crops in a valley somewhere in Colorado.,595,MC,The,team,discovered,the,fertile,crops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The team discovered the fertile crops in a,1,8,4,4,MC595R1
"He walked down to the supermarket to buy milk, flour, and vanilla which is his favorite.",599,LC,He,walked,down,to,the,supermarket,to,buy,"milk,","flour,",and,vanilla,which,is,his,favorite.,40,vanilla,12,"He walked down to the supermarket to buy milk, flour, and vanilla which",3,13,3,4,LC599R3
"To display the roses, Katie put them in an expensive vase made of porcelain.",600,HC,To,display,the,"roses,",Katie,put,them,in,an,expensive,vase,made,of,porcelain.,,,104,vase,11,"To display the roses, Katie put them in an expensive vase",2,11,3,4,HC600R2
The seamstress sewed two sheets and a veil made of silk.,605,LC,The,seamstress,sewed,two,sheets,and,a,veil,made,of,silk.,,,,,,103,veil,8,The seamstress sewed two sheets and a,1,7,4,4,LC605R1
"Before the show, the sick opera singer suddenly lost her voice and couldn't speak.",606,HC,Before,the,"show,",the,sick,opera,singer,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the show, the sick opera singer suddenly lost her voice and",3,12,2,4,HC606R3
"In countries with strict religious codes, women aren't allowed to vote for some reason.",610,MC,In,countries,with,strict,religious,"codes,",women,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,"In countries with strict religious codes, women aren't allowed to vote",2,11,3,4,MC610R2
The bride refused to invite her father to the wedding for some reason.,612,HC,The,bride,refused,to,invite,her,father,to,the,wedding,for,some,reason.,,,,68,wedding,10,The bride refused to invite her father to the,1,9,4,4,HC612R1
He didn't drive home because the roads were getting wet out there.,616,MC,He,didn't,drive,home,because,the,roads,were,getting,wet,out,there.,,,,,127,wet,10,He didn't drive home because the roads were getting wet out,3,11,1,4,MC616R3
My brother remembered to bring his whistle during the soccer game.,620,LC,My,brother,remembered,to,bring,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,My brother remembered to bring his whistle,2,7,4,4,LC620R2
The waiter forgot to bring me my glass of wine from France.,622,MC,The,waiter,forgot,to,bring,me,my,glass,of,wine,from,France.,,,,,60,wine,10,The waiter forgot to bring me my glass of,1,9,3,4,MC622R1
The young boy had forgotten about his final wish from the lamp.,626,LC,The,young,boy,had,forgotten,about,his,final,wish,from,the,lamp.,,,,,77,wish,9,The young boy had forgotten about his final wish from,3,10,2,4,LC626R3
The kids thought that the scary old woman was probably a witch after all.,627,HC,The,kids,thought,that,the,scary,old,woman,was,probably,a,witch,after,all.,,,78,witch,12,The kids thought that the scary old woman was probably a witch,2,12,2,4,HC627R2
At the ancient burial site they found weapons made of wood with smooth edges.,632,LC,At,the,ancient,burial,site,they,found,weapons,made,of,wood,with,smooth,edges.,,,179,wood,11,At the ancient burial site they found weapons made of,1,10,4,4,LC632R1
Shearing the sheep produced a large amount of wool that was very warm.,633,HC,Shearing,the,sheep,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,Shearing the sheep produced a large amount of wool that,3,10,3,4,HC633R3
"Despite his best efforts, he couldn't recognize a single word the entire time.",637,MC,Despite,his,best,"efforts,",he,couldn't,recognize,a,single,word,the,entire,time.,,,,115,word,10,"Despite his best efforts, he couldn't recognize a single word",2,10,3,4,MC637R2
The kitten was playing with a ball of yarn at the market.,639,HC,The,kitten,was,playing,with,a,ball,of,yarn,at,the,market.,,,,,56,yarn,9,The kitten was playing with a ball of,1,8,4,4,HC639R1
"In high school, I wrote my boyfriend a message in his yearbook after graduation.",643,MC,In,high,"school,",I,wrote,my,boyfriend,a,message,in,his,yearbook,after,graduation.,,,170,yearbook,12,"In high school, I wrote my boyfriend a message in his yearbook after",3,13,1,4,MC643R3
Jennifer asked a close friend if they could go to the zoo in San Diego.,647,LC,Jennifer,asked,a,close,friend,if,they,could,go,to,the,zoo,in,San,Diego.,,6,zoo,12,Jennifer asked a close friend if they could go to the zoo,2,12,3,4,LC647R2
