words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
Tim had forgotten his mother's email address and password at some point.,391,MC,Tim,had,forgotten,his,mother's,email,address,and,password,at,some,point.,,,,,119,password,9,Tim had forgotten his mother's email address and password at,3,10,2,7,MC391R3
"Bill checked outside, but he didn't see the little pigs behind the house.",395,LC,Bill,checked,"outside,",but,he,didn't,see,the,little,pigs,behind,the,house.,,,,23,pigs,10,"Bill checked outside, but he didn't see the little pigs",2,10,3,7,LC395R2
My cousin usually kept her phone plugged in under her pillow in the bedroom.,397,MC,My,cousin,usually,kept,her,phone,plugged,in,under,her,pillow,in,the,bedroom.,,,52,pillow,11,My cousin usually kept her phone plugged in under her,1,10,4,7,MC397R1
"When we were told we had to evacuate, we listened to the pilot and copilot.",401,LC,When,we,were,told,we,had,to,"evacuate,",we,listened,to,the,pilot,and,copilot.,,26,pilot,13,"When we were told we had to evacuate, we listened to the pilot and",3,14,1,7,LC401R3
"The airport was crowded, and the passengers couldn't board the plane on the runway.",402,HC,The,airport,was,"crowded,",and,the,passengers,couldn't,board,the,plane,on,the,runway.,,,62,plane,11,"The airport was crowded, and the passengers couldn't board the plane",2,11,3,7,HC402R2
The small dagger that the soldier carried was covered with poison last night.,407,LC,The,small,dagger,that,the,soldier,carried,was,covered,with,poison,last,night.,,,,214,poison,11,The small dagger that the soldier carried was covered with,1,10,3,7,LC407R1
The gym won't let me swim in their heated pool after nightfall.,408,HC,The,gym,won't,let,me,swim,in,their,heated,pool,after,nightfall.,,,,,93,pool,10,The gym won't let me swim in their heated pool after,3,11,1,7,HC408R3
He opened up the oven to remove the baked potato that looked delicious.,412,MC,He,opened,up,the,oven,to,remove,the,baked,potato,that,looked,delicious.,,,,121,potato,10,He opened up the oven to remove the baked potato,2,10,3,7,MC412R2
The parents of the awarded athlete felt very proud of his hard work.,414,HC,The,parents,of,the,awarded,athlete,felt,very,proud,of,his,hard,work.,,,,15,proud,9,The parents of the awarded athlete felt very,1,8,5,7,HC414R1
The steam from her shower collected in a big puddle on the floor.,418,MC,The,steam,from,her,shower,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The steam from her shower collected in a big puddle on,3,11,2,7,MC418R3
"When the detective arrived at the scene, he looked for a pulse and called 911.",422,LC,When,the,detective,arrived,at,the,"scene,",he,looked,for,a,pulse,and,called,911,,45,pulse,12,"When the detective arrived at the scene, he looked for a pulse",2,12,3,7,LC422R2
"For the pie, they bought a large pumpkin at the Farmer's market.",424,MC,For,the,"pie,",they,bought,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For the pie, they bought a large",1,7,5,7,MC424R1
The neighborhood at the top of the tall hill was very quiet and peaceful.,428,LC,The,neighborhood,at,the,top,of,the,tall,hill,was,very,quiet,and,peaceful.,,,218,quiet,12,The neighborhood at the top of the tall hill was very quiet and,3,13,1,7,LC428R3
The tennis player firmly gripped the handle of his racket and swung.,429,HC,The,tennis,player,firmly,gripped,the,handle,of,his,racket,and,swung.,,,,,38,racket,10,The tennis player firmly gripped the handle of his racket,2,10,2,7,HC429R2
"Luckily, the old woman found lots of interesting programs on the radio that evening.",434,LC,"Luckily,",the,old,woman,found,lots,of,interesting,programs,on,the,radio,that,evening.,,,182,radio,12,"Luckily, the old woman found lots of interesting programs on the",1,11,3,7,LC434R1
She brought an umbrella to protect her from the rain and sleet.,435,HC,She,brought,an,umbrella,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,She brought an umbrella to protect her from the rain and,3,11,1,7,HC435R3
The homeowner was cleaning up the driveway using a rake earlier this afternoon.,439,MC,The,homeowner,was,cleaning,up,the,driveway,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,The homeowner was cleaning up the driveway using a rake,2,10,3,7,MC439R2
"During her painful headache, she took a Tylenol to get some relief like we suggested.",441,HC,During,her,painful,"headache,",she,took,a,Tylenol,to,get,some,relief,like,we,suggested.,,94,relief,12,"During her painful headache, she took a Tylenol to get some",1,11,4,7,HC441R1
She used the pressure cooker to steam lots of rice on the counter.,445,MC,She,used,the,pressure,cooker,to,steam,lots,of,rice,on,the,counter.,,,,61,rice,10,She used the pressure cooker to steam lots of rice on,3,11,2,7,MC445R3
After receiving her paycheck she wanted to buy a ring with a big diamond.,449,LC,After,receiving,her,paycheck,she,wanted,to,buy,a,ring,with,a,big,diamond.,,,91,ring,10,After receiving her paycheck she wanted to buy a ring,2,10,4,7,LC449R2
The skilled cave explorer remembered to bring his flashlight and a rope made of nylon.,451,MC,The,skilled,cave,explorer,remembered,to,bring,his,flashlight,and,a,rope,made,of,nylon.,,90,rope,12,The skilled cave explorer remembered to bring his flashlight and a,1,11,4,7,MC451R1
The team had to work for hours to fix the tear in the sail after all.,455,LC,The,team,had,to,work,for,hours,to,fix,the,tear,in,the,sail,after,all.,46,sail,14,The team had to work for hours to fix the tear in the sail after,3,15,1,7,LC455R3
He bought the lettuce and croutons to make a salad for everyone.,456,HC,He,bought,the,lettuce,and,croutons,to,make,a,salad,for,everyone.,,,,,28,salad,10,He bought the lettuce and croutons to make a salad,2,10,2,7,HC456R2
John and his wife prepared for the annual sale which always attracted customers.,461,LC,John,and,his,wife,prepared,for,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,John and his wife prepared for the annual,1,8,5,7,LC461R1
"To educate the children, they built a new school by the river.",462,HC,To,educate,the,"children,",they,built,a,new,school,by,the,river.,,,,,58,school,9,"To educate the children, they built a new school by",3,10,2,7,HC462R3
"While visiting court, the priest read the ancient scroll from Germany.",466,MC,While,visiting,"court,",the,priest,read,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,"While visiting court, the priest read the ancient scroll",2,9,2,7,MC466R2
Susan forgot to put a period at the end of the sentence in the essay.,468,HC,Susan,forgot,to,put,a,period,at,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,Susan forgot to put a period at the end of the,1,11,4,7,HC468R1
They fled in fear when the house started shaking all of a sudden.,472,MC,They,fled,in,fear,when,the,house,started,shaking,all,of,a,sudden.,,,,165,shaking,9,They fled in fear when the house started shaking all,3,10,3,7,MC472R3
"Earlier, the dock worker saw a beautiful white shark in the ocean.",476,LC,"Earlier,",the,dock,worker,saw,a,beautiful,white,shark,in,the,ocean.,,,,,42,shark,9,"Earlier, the dock worker saw a beautiful white shark",2,9,3,7,LC476R2
"She always worked quickly, and her tool was very sharp at the end.",478,MC,She,always,worked,"quickly,",and,her,tool,was,very,sharp,at,the,end.,,,,48,sharp,10,"She always worked quickly, and her tool was very",1,9,4,7,MC478R1
Sarah noticed the mouse on the shelf in the study.,482,LC,Sarah,noticed,the,mouse,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah noticed the mouse on the shelf in,3,8,2,7,LC482R3
The warrior blocked the spear thrust with his large wooden shield covered in spikes.,483,HC,The,warrior,blocked,the,spear,thrust,with,his,large,wooden,shield,covered,in,spikes.,,,201,shield,11,The warrior blocked the spear thrust with his large wooden shield,2,11,3,7,HC483R2
The parents were worried about Jason because he was very short for his age.,488,LC,The,parents,were,worried,about,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The parents were worried about Jason because he was very,1,10,4,7,LC488R1
"When exiting the highway, they had trouble reading the small sign in the distance.",489,HC,When,exiting,the,"highway,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"When exiting the highway, they had trouble reading the small sign in",3,12,2,7,HC489R3
When Dennis got closer to the intersection he heard the siren off in the distance.,493,MC,When,Dennis,got,closer,to,the,intersection,he,heard,the,siren,off,in,the,distance.,,200,siren,11,When Dennis got closer to the intersection he heard the siren,2,11,4,7,MC493R2
She was the youngest out of all her brothers and sisters at home.,495,HC,She,was,the,youngest,out,of,all,her,brothers,and,sisters,at,home.,,,,117,sisters,11,She was the youngest out of all her brothers and,1,10,3,7,HC495R1
The chemicals floating in the water can damage your skin quite badly.,499,MC,The,chemicals,floating,in,the,water,can,damage,your,skin,quite,badly.,,,,,198,skin,10,The chemicals floating in the water can damage your skin quite,3,11,1,7,MC499R3
All of us knew that Eric wouldn't want to sleep after all the commotion.,503,LC,All,of,us,knew,that,Eric,wouldn't,want,to,sleep,after,all,the,commotion.,,,188,sleep,10,All of us knew that Eric wouldn't want to sleep,2,10,4,7,LC503R2
They didn't buy the convertible because the engine was too small and unimpressive.,505,MC,They,didn't,buy,the,convertible,because,the,engine,was,too,small,and,unimpressive.,,,,9,small,11,They didn't buy the convertible because the engine was too,1,10,3,7,MC505R1
My little sister had never seen that type of snake in the jungle.,509,LC,My,little,sister,had,never,seen,that,type,of,snake,in,the,jungle.,,,,163,snake,10,My little sister had never seen that type of snake in,3,11,2,7,LC509R3
Germs are spread when people cough or sneeze around other people.,510,HC,Germs,are,spread,when,people,cough,or,sneeze,around,other,people.,,,,,,130,sneeze,8,Germs are spread when people cough or sneeze,2,8,3,7,HC510R2
He forgot to stock up on that type of soap yesterday afternoon.,515,LC,He,forgot,to,stock,up,on,that,type,of,soap,yesterday,afternoon.,,,,,138,soap,10,He forgot to stock up on that type of,1,9,3,7,LC515R1
The kids had lots of cavities because they drank soda all the time.,516,HC,The,kids,had,lots,of,cavities,because,they,drank,soda,all,the,time.,,,,192,soda,10,The kids had lots of cavities because they drank soda all,3,11,2,7,HC516R3
She spat out the fruit because it was too sour and tangy.,520,MC,She,spat,out,the,fruit,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She spat out the fruit because it was too sour,2,10,2,7,MC520R2
Lines of longitude go from the north to the south I think.,522,HC,Lines,of,longitude,go,from,the,north,to,the,south,I,think.,,,,,50,south,10,Lines of longitude go from the north to the,1,9,3,7,HC522R1
Hamilton didn't have the patience to sit through the long speech about slavery.,526,MC,Hamilton,didn't,have,the,patience,to,sit,through,the,long,speech,about,slavery.,,,,17,speech,11,Hamilton didn't have the patience to sit through the long speech about,3,12,1,7,MC526R3
The princess could not be awakened by the spell for some reason.,530,LC,The,princess,could,not,be,awakened,by,the,spell,for,some,reason.,,,,,186,spell,9,The princess could not be awakened by the spell,2,9,3,7,LC530R2
My older brother refused to touch the large spider on our porch.,532,MC,My,older,brother,refused,to,touch,the,large,spider,on,our,porch.,,,,,64,spider,9,My older brother refused to touch the large,1,8,4,7,MC532R1
At the flea market in Sacramento he bought a small metal spoon with a long handle.,536,LC,At,the,flea,market,in,Sacramento,he,bought,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,At the flea market in Sacramento he bought a small metal spoon with,3,13,3,7,LC536R3
The creature was either an octopus or a giant squid with long tentacles.,537,HC,The,creature,was,either,an,octopus,or,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The creature was either an octopus or a giant squid,2,10,3,7,HC537R2
"When we walked inside, we all saw Johnathan on the stage all by himself.",542,LC,When,we,walked,"inside,",we,all,saw,Johnathan,on,the,stage,all,by,himself.,,,109,stage,11,"When we walked inside, we all saw Johnathan on the",1,10,4,7,LC542R1
Even the professional dry cleaner wasn't able to remove the stain on his jacket.,543,HC,Even,the,professional,dry,cleaner,wasn't,able,to,remove,the,stain,on,his,jacket.,,,116,stain,11,Even the professional dry cleaner wasn't able to remove the stain on,3,12,2,7,HC543R3
The sticker was shaped like a star up in the sky.,547,MC,The,sticker,was,shaped,like,a,star,up,in,the,sky.,,,,,,220,star,7,The sticker was shaped like a star,2,7,4,7,MC547R2
"At the bar, the man sat on a stool in the corner.",549,HC,At,the,"bar,",the,man,sat,on,a,stool,in,the,corner.,,,,,164,stool,9,"At the bar, the man sat on a",1,8,4,7,HC549R1
The children weren't supposed to touch the stove in the kitchen.,553,MC,The,children,weren't,supposed,to,touch,the,stove,in,the,kitchen.,,,,,,27,stove,8,The children weren't supposed to touch the stove in,3,9,2,7,MC553R3
It's easy to recognize a piranha because of its stripes and markings.,557,LC,It's,easy,to,recognize,a,piranha,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to recognize a piranha because of its stripes,2,10,2,7,LC557R2
"They had to hire the landscapers, to help them remove a stump beside the fence.",559,MC,They,had,to,hire,the,"landscapers,",to,help,them,remove,a,stump,beside,the,fence.,,7,stump,12,"They had to hire the landscapers, to help them remove a",1,11,4,7,MC559R1
I reminded my wife that we needed some more sugar and cinnamon.,563,LC,I,reminded,my,wife,that,we,needed,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,I reminded my wife that we needed some more sugar and,3,11,1,7,LC563R3
"To look good at the funeral, he needed to buy a suit at Kohl's.",564,HC,To,look,good,at,the,"funeral,",he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"To look good at the funeral, he needed to buy a suit",2,12,2,7,HC564R2
When their mother was home they could have brownies and tea on the back porch.,569,LC,When,their,mother,was,home,they,could,have,brownies,and,tea,on,the,back,porch.,,204,tea,11,When their mother was home they could have brownies and,1,10,5,7,LC569R1
The dentist was teaching Emma how to clean her teeth before bedtime.,570,HC,The,dentist,was,teaching,Emma,how,to,clean,her,teeth,before,bedtime.,,,,,80,teeth,10,The dentist was teaching Emma how to clean her teeth before,3,11,1,7,HC570R3
The kids at summer camp slept in the tent near the woods.,574,MC,The,kids,at,summer,camp,slept,in,the,tent,near,the,woods.,,,,,155,tent,9,The kids at summer camp slept in the tent,2,9,3,7,MC574R2
The pill I just swallowed is stuck in my throat which is uncomfortable.,576,HC,The,pill,I,just,swallowed,is,stuck,in,my,throat,which,is,uncomfortable.,,,,88,throat,10,The pill I just swallowed is stuck in my,1,9,4,7,HC576R1
He had difficulty speaking because he had a broken tooth that was infected.,580,MC,He,had,difficulty,speaking,because,he,had,a,broken,tooth,that,was,infected.,,,,82,tooth,10,He had difficulty speaking because he had a broken tooth that,3,11,2,7,MC580R3
Joan and her decorator decided to add a large tree in the front yard.,584,LC,Joan,and,her,decorator,decided,to,add,a,large,tree,in,the,front,yard.,,,71,tree,10,Joan and her decorator decided to add a large tree,2,10,4,7,LC584R2
The fugitive hid from the police in the back of the truck in the garage.,586,MC,The,fugitive,hid,from,the,police,in,the,back,of,the,truck,in,the,garage.,,41,truck,12,The fugitive hid from the police in the back of the,1,11,4,7,MC586R1
The police officer was unsure if he could find the truth about Sarah.,590,LC,The,police,officer,was,unsure,if,he,could,find,the,truth,about,Sarah.,,,,19,truth,11,The police officer was unsure if he could find the truth about,3,12,1,7,LC590R3
Elephants are often hunted for the ivory in their tusks before nightfall.,591,HC,Elephants,are,often,hunted,for,the,ivory,in,their,tusks,before,nightfall.,,,,,118,tusks,10,Elephants are often hunted for the ivory in their tusks,2,10,2,7,HC591R2
The house sits between two shops in a valley somewhere in Colorado.,596,LC,The,house,sits,between,two,shops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The house sits between two shops in a,1,8,4,7,LC596R1
"At the ice cream shop, Jen asked for both chocolate and vanilla which is his favorite.",597,HC,At,the,ice,cream,"shop,",Jen,asked,for,both,chocolate,and,vanilla,which,is,his,favorite.,40,vanilla,12,"At the ice cream shop, Jen asked for both chocolate and vanilla which",3,13,3,7,HC597R3
The collector of Chinese artifacts had just acquired the expensive vase made of porcelain.,601,MC,The,collector,of,Chinese,artifacts,had,just,acquired,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The collector of Chinese artifacts had just acquired the expensive vase,2,11,3,7,MC601R2
The bride covered her face with a veil made of silk.,603,HC,The,bride,covered,her,face,with,a,veil,made,of,silk.,,,,,,103,veil,8,The bride covered her face with a,1,7,4,7,HC603R1
"Before the cameras started rolling, the actress suddenly lost her voice and couldn't speak.",607,MC,Before,the,cameras,started,"rolling,",the,actress,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the cameras started rolling, the actress suddenly lost her voice and",3,12,2,7,MC607R3
"On some campuses, many of the students don't want to vote for some reason.",611,LC,On,some,"campuses,",many,of,the,students,don't,want,to,vote,for,some,reason.,,,87,vote,11,"On some campuses, many of the students don't want to vote",2,11,3,7,LC611R2
Kathy decided not to invite her uncle to the wedding for some reason.,613,MC,Kathy,decided,not,to,invite,her,uncle,to,the,wedding,for,some,reason.,,,,68,wedding,10,Kathy decided not to invite her uncle to the,1,9,4,7,MC613R1
He doesn't run very often because he hates getting wet out there.,617,LC,He,doesn't,run,very,often,because,he,hates,getting,wet,out,there.,,,,,127,wet,10,He doesn't run very often because he hates getting wet out,3,11,1,7,LC617R3
The referee was blowing on his whistle during the soccer game.,618,HC,The,referee,was,blowing,on,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,The referee was blowing on his whistle,2,7,4,7,HC618R2
"At the market, he bought a new type of wine from France.",623,LC,At,the,"market,",he,bought,a,new,type,of,wine,from,France.,,,,,60,wine,10,"At the market, he bought a new type of",1,9,3,7,LC623R1
"Then, the genie granted his third and final wish from the lamp.",624,HC,"Then,",the,genie,granted,his,third,and,final,wish,from,the,lamp.,,,,,77,wish,9,"Then, the genie granted his third and final wish from",3,10,2,7,HC624R3
For Halloween that year she decided to dress up as a witch after all.,628,MC,For,Halloween,that,year,she,decided,to,dress,up,as,a,witch,after,all.,,,78,witch,12,For Halloween that year she decided to dress up as a witch,2,12,2,7,MC628R2
At the sawmill they slice logs into long planks of wood with smooth edges.,630,HC,At,the,sawmill,they,slice,logs,into,long,planks,of,wood,with,smooth,edges.,,,179,wood,11,At the sawmill they slice logs into long planks of,1,10,4,7,HC630R1
The elderly shepherd sold a large amount of wool that was very warm.,634,MC,The,elderly,shepherd,sold,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,The elderly shepherd sold a large amount of wool that,3,10,3,7,MC634R3
"During his stay, the visitor only used a single word the entire time.",638,LC,During,his,"stay,",the,visitor,only,used,a,single,word,the,entire,time.,,,,115,word,10,"During his stay, the visitor only used a single word",2,10,3,7,LC638R2
The old woman was collecting different colors of yarn at the market.,640,MC,The,old,woman,was,collecting,different,colors,of,yarn,at,the,market.,,,,,56,yarn,9,The old woman was collecting different colors of,1,8,4,7,MC640R1
"Apparently, because James didn't have a pen, he couldn't sign his yearbook after graduation.",644,LC,"Apparently,",because,James,didn't,have,a,"pen,",he,couldn't,sign,his,yearbook,after,graduation.,,,170,yearbook,12,"Apparently, because James didn't have a pen, he couldn't sign his yearbook after",3,13,1,7,LC644R3
"To see the exotic animals, we took the children to the zoo in San Diego.",645,HC,To,see,the,exotic,"animals,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the exotic animals, we took the children to the zoo",2,12,3,7,HC645R2
