words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
The website login asks for my username and password at some point.,390,HC,The,website,login,asks,for,my,username,and,password,at,some,point.,,,,,119,password,9,The website login asks for my username and,1,8,4,5,HC390R1
"Bill checked outside, but he didn't see the little pigs behind the house.",395,LC,Bill,checked,"outside,",but,he,didn't,see,the,little,pigs,behind,the,house.,,,,23,pigs,10,"Bill checked outside, but he didn't see the little pigs behind",3,11,2,5,LC395R3
The tooth fairy was supposed to leave money under her pillow in the bedroom.,396,HC,The,tooth,fairy,was,supposed,to,leave,money,under,her,pillow,in,the,bedroom.,,,52,pillow,11,The tooth fairy was supposed to leave money under her pillow,2,11,3,5,HC396R2
"When they arrived at their destination, the passengers got to meet the pilot and copilot.",400,MC,When,they,arrived,at,their,"destination,",the,passengers,got,to,meet,the,pilot,and,copilot.,,26,pilot,13,"When they arrived at their destination, the passengers got to meet the",1,12,3,5,MC400R1
"The airport was crowded, and the passengers couldn't board the plane on the runway.",402,HC,The,airport,was,"crowded,",and,the,passengers,couldn't,board,the,plane,on,the,runway.,,,62,plane,11,"The airport was crowded, and the passengers couldn't board the plane on",3,12,2,5,HC402R3
They were finally able to solve the mouse problem with poison last night.,406,MC,They,were,finally,able,to,solve,the,mouse,problem,with,poison,last,night.,,,,214,poison,11,They were finally able to solve the mouse problem with poison,2,11,2,5,MC406R2
The men said that I shouldn't approach the heated pool after nightfall.,410,LC,The,men,said,that,I,shouldn't,approach,the,heated,pool,after,nightfall.,,,,,93,pool,10,The men said that I shouldn't approach the heated,1,9,3,5,LC410R1
He opened up the oven to remove the baked potato that looked delicious.,412,MC,He,opened,up,the,oven,to,remove,the,baked,potato,that,looked,delicious.,,,,121,potato,10,He opened up the oven to remove the baked potato that,3,11,2,5,MC412R3
"After his final chemo treatment, he felt very proud of his hard work.",416,LC,After,his,final,chemo,"treatment,",he,felt,very,proud,of,his,hard,work.,,,,15,proud,9,"After his final chemo treatment, he felt very proud",2,9,4,5,LC416R2
The water from her umbrella collected in a big puddle on the floor.,417,HC,The,water,from,her,umbrella,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The water from her umbrella collected in a big,1,9,4,5,HC417R1
"When the detective arrived at the scene, he looked for a pulse and called 911.",422,LC,When,the,detective,arrived,at,the,"scene,",he,looked,for,a,pulse,and,called,911,,45,pulse,12,"When the detective arrived at the scene, he looked for a pulse and",3,13,2,5,LC422R3
"For Halloween, they were carving a large pumpkin at the Farmer's market.",423,HC,For,"Halloween,",they,were,carving,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For Halloween, they were carving a large pumpkin",2,8,4,5,HC423R2
The group of people sitting in the concert hall was very quiet and peaceful.,427,MC,The,group,of,people,sitting,in,the,concert,hall,was,very,quiet,and,peaceful.,,,218,quiet,12,The group of people sitting in the concert hall was very,1,11,3,5,MC427R1
The tennis player firmly gripped the handle of his racket and swung.,429,HC,The,tennis,player,firmly,gripped,the,handle,of,his,racket,and,swung.,,,,,38,racket,10,The tennis player firmly gripped the handle of his racket and,3,11,1,5,HC429R3
The woman learned some news about the approaching hurricane on the radio that evening.,433,MC,The,woman,learned,some,news,about,the,approaching,hurricane,on,the,radio,that,evening.,,,182,radio,12,The woman learned some news about the approaching hurricane on the radio,2,12,2,5,MC433R2
She arrived late because she got stuck in the rain and sleet.,437,LC,She,arrived,late,because,she,got,stuck,in,the,rain,and,sleet.,,,,,13,rain,10,She arrived late because she got stuck in the,1,9,3,5,LC437R1
The homeowner was cleaning up the driveway using a rake earlier this afternoon.,439,MC,The,homeowner,was,cleaning,up,the,driveway,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,The homeowner was cleaning up the driveway using a rake earlier,3,11,2,5,MC439R3
She decided they should take an extended vacation to get some relief like we suggested.,443,LC,She,decided,they,should,take,an,extended,vacation,to,get,some,relief,like,we,suggested.,,94,relief,12,She decided they should take an extended vacation to get some relief,2,12,3,5,LC443R2
"To make sushi, she carefully boiled the grains of rice on the counter.",444,HC,To,make,"sushi,",she,carefully,boiled,the,grains,of,rice,on,the,counter.,,,,61,rice,10,"To make sushi, she carefully boiled the grains of",1,9,4,5,HC444R1
After receiving her paycheck she wanted to buy a ring with a big diamond.,449,LC,After,receiving,her,paycheck,she,wanted,to,buy,a,ring,with,a,big,diamond.,,,91,ring,10,After receiving her paycheck she wanted to buy a ring with,3,11,3,5,LC449R3
The climbers and guide were attached to each other by a rope made of nylon.,450,HC,The,climbers,and,guide,were,attached,to,each,other,by,a,rope,made,of,nylon.,,90,rope,12,The climbers and guide were attached to each other by a rope,2,12,3,5,HC450R2
No one has told the sailors that there is something wrong with the sail after all.,454,MC,No,one,has,told,the,sailors,that,there,is,something,wrong,with,the,sail,after,all.,46,sail,14,No one has told the sailors that there is something wrong with the,1,13,3,5,MC454R1
He bought the lettuce and croutons to make a salad for everyone.,456,HC,He,bought,the,lettuce,and,croutons,to,make,a,salad,for,everyone.,,,,,28,salad,10,He bought the lettuce and croutons to make a salad for,3,11,1,5,HC456R3
He spent lots of money at the annual sale which always attracted customers.,460,MC,He,spent,lots,of,money,at,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,He spent lots of money at the annual sale,2,9,4,5,MC460R2
After the horrible flood they built a new school by the river.,464,LC,After,the,horrible,flood,they,built,a,new,school,by,the,river.,,,,,58,school,9,After the horrible flood they built a new,1,8,4,5,LC464R1
"While visiting court, the priest read the ancient scroll from Germany.",466,MC,While,visiting,"court,",the,priest,read,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,"While visiting court, the priest read the ancient scroll from",3,10,1,5,MC466R3
The substitute teacher was pretty impressed by the length of the sentence in the essay.,470,LC,The,substitute,teacher,was,pretty,impressed,by,the,length,of,the,sentence,in,the,essay.,,69,sentence,12,The substitute teacher was pretty impressed by the length of the sentence,2,12,3,5,LC470R2
"When the earthquake began, the whole building started shaking all of a sudden.",471,HC,When,the,earthquake,"began,",the,whole,building,started,shaking,all,of,a,sudden.,,,,165,shaking,9,"When the earthquake began, the whole building started",1,8,5,5,HC471R1
"Earlier, the dock worker saw a beautiful white shark in the ocean.",476,LC,"Earlier,",the,dock,worker,saw,a,beautiful,white,shark,in,the,ocean.,,,,,42,shark,9,"Earlier, the dock worker saw a beautiful white shark in",3,10,2,5,LC476R3
It could cut easily because the blade was very sharp at the end.,477,HC,It,could,cut,easily,because,the,blade,was,very,sharp,at,the,end.,,,,48,sharp,10,It could cut easily because the blade was very sharp,2,10,3,5,HC477R2
Sarah arranged the items on the shelf in the study.,481,MC,Sarah,arranged,the,items,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah arranged the items on the,1,6,4,5,MC481R1
The warrior blocked the spear thrust with his large wooden shield covered in spikes.,483,HC,The,warrior,blocked,the,spear,thrust,with,his,large,wooden,shield,covered,in,spikes.,,,201,shield,11,The warrior blocked the spear thrust with his large wooden shield covered,3,12,2,5,HC483R3
The big kids always teased Jason because he was very short for his age.,487,MC,The,big,kids,always,teased,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The big kids always teased Jason because he was very short,2,11,3,5,MC487R2
"At the Italian restaurant, they had trouble reading the small sign in the distance.",491,LC,At,the,Italian,"restaurant,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"At the Italian restaurant, they had trouble reading the small",1,10,4,5,LC491R1
When Dennis got closer to the intersection he heard the siren off in the distance.,493,MC,When,Dennis,got,closer,to,the,intersection,he,heard,the,siren,off,in,the,distance.,,200,siren,11,When Dennis got closer to the intersection he heard the siren off,3,12,3,5,MC493R3
She was always rude and obnoxious around her teachers and sisters at home.,497,LC,She,was,always,rude,and,obnoxious,around,her,teachers,and,sisters,at,home.,,,,117,sisters,11,She was always rude and obnoxious around her teachers and sisters,2,11,2,5,LC497R2
Not using sunscreen at the beach can damage your skin quite badly.,498,HC,Not,using,sunscreen,at,the,beach,can,damage,your,skin,quite,badly.,,,,,198,skin,10,Not using sunscreen at the beach can damage your,1,9,3,5,HC498R1
All of us knew that Eric wouldn't want to sleep after all the commotion.,503,LC,All,of,us,knew,that,Eric,wouldn't,want,to,sleep,after,all,the,commotion.,,,188,sleep,10,All of us knew that Eric wouldn't want to sleep after,3,11,3,5,LC503R3
They didn't rent the apartment because the kitchen was too small and unimpressive.,504,HC,They,didn't,rent,the,apartment,because,the,kitchen,was,too,small,and,unimpressive.,,,,9,small,11,They didn't rent the apartment because the kitchen was too small,2,11,2,5,HC504R2
He had never been bitten by that type of snake in the jungle.,508,MC,He,had,never,been,bitten,by,that,type,of,snake,in,the,jungle.,,,,163,snake,10,He had never been bitten by that type of,1,9,4,5,MC508R1
Germs are spread when people cough or sneeze around other people.,510,HC,Germs,are,spread,when,people,cough,or,sneeze,around,other,people.,,,,,,130,sneeze,8,Germs are spread when people cough or sneeze around,3,9,2,5,HC510R3
The janitor decided to purchase a new brand of soap yesterday afternoon.,514,MC,The,janitor,decided,to,purchase,a,new,brand,of,soap,yesterday,afternoon.,,,,,138,soap,10,The janitor decided to purchase a new brand of soap,2,10,2,5,MC514R2
"The hotel didn't have coffee, so instead they drank soda all the time.",518,LC,The,hotel,didn't,have,"coffee,",so,instead,they,drank,soda,all,the,time.,,,,192,soda,10,"The hotel didn't have coffee, so instead they drank",1,9,4,5,LC518R1
She spat out the fruit because it was too sour and tangy.,520,MC,She,spat,out,the,fruit,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She spat out the fruit because it was too sour and,3,11,1,5,MC520R3
"On their long vacation, the family traveled to the south I think.",524,LC,On,their,long,"vacation,",the,family,traveled,to,the,south,I,think.,,,,,50,south,10,"On their long vacation, the family traveled to the south",2,10,2,5,LC524R2
The politician stood at the podium and gave a long speech about slavery.,525,HC,The,politician,stood,at,the,podium,and,gave,a,long,speech,about,slavery.,,,,17,speech,11,The politician stood at the podium and gave a long,1,10,3,5,HC525R1
The princess could not be awakened by the spell for some reason.,530,LC,The,princess,could,not,be,awakened,by,the,spell,for,some,reason.,,,,,186,spell,9,The princess could not be awakened by the spell for,3,10,2,5,LC530R3
The web had been spun by the large spider on our porch.,531,HC,The,web,had,been,spun,by,the,large,spider,on,our,porch.,,,,,64,spider,9,The web had been spun by the large spider,2,9,3,5,HC531R2
Mike was searching around in the kitchen for a small metal spoon with a long handle.,535,MC,Mike,was,searching,around,in,the,kitchen,for,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,Mike was searching around in the kitchen for a small metal,1,11,5,5,MC535R1
The creature was either an octopus or a giant squid with long tentacles.,537,HC,The,creature,was,either,an,octopus,or,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The creature was either an octopus or a giant squid with,3,11,2,5,HC537R3
The technician had to adjust all the lights above the stage all by himself.,541,MC,The,technician,had,to,adjust,all,the,lights,above,the,stage,all,by,himself.,,,109,stage,11,The technician had to adjust all the lights above the stage,2,11,3,5,MC541R2
"During the wedding reception, all of the guests noticed the stain on his jacket.",545,LC,During,the,wedding,"reception,",all,of,the,guests,noticed,the,stain,on,his,jacket.,,,116,stain,11,"During the wedding reception, all of the guests noticed the",1,10,4,5,LC545R1
The sticker was shaped like a star up in the sky.,547,MC,The,sticker,was,shaped,like,a,star,up,in,the,sky.,,,,,,220,star,7,The sticker was shaped like a star up,3,8,3,5,MC547R3
"To paint the ceiling, the decorator needed a stool in the corner.",551,LC,To,paint,the,"ceiling,",the,decorator,needed,a,stool,in,the,corner.,,,,,164,stool,9,"To paint the ceiling, the decorator needed a stool",2,9,3,5,LC551R2
The hot pan was bubbling on the stove in the kitchen.,552,HC,The,hot,pan,was,bubbling,on,the,stove,in,the,kitchen.,,,,,,27,stove,8,The hot pan was bubbling on the,1,7,4,5,HC552R1
It's easy to recognize a piranha because of its stripes and markings.,557,LC,It's,easy,to,recognize,a,piranha,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to recognize a piranha because of its stripes and,3,11,1,5,LC557R3
"After cutting down the tree, all that was left was a stump beside the fence.",558,HC,After,cutting,down,the,"tree,",all,that,was,left,was,a,stump,beside,the,fence.,,7,stump,12,"After cutting down the tree, all that was left was a stump",2,12,3,5,HC558R2
My wife didn't notice that I added some more sugar and cinnamon.,562,MC,My,wife,didn't,notice,that,I,added,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,My wife didn't notice that I added some more,1,9,3,5,MC562R1
"To look good at the funeral, he needed to buy a suit at Kohl's.",564,HC,To,look,good,at,the,"funeral,",he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"To look good at the funeral, he needed to buy a suit at",3,13,1,5,HC564R3
"At the breakfast buffet, the conference was serving coffee and tea on the back porch.",568,MC,At,the,breakfast,"buffet,",the,conference,was,serving,coffee,and,tea,on,the,back,porch.,,204,tea,11,"At the breakfast buffet, the conference was serving coffee and tea",2,11,4,5,MC568R2
The nanny reminded my sister to look after her teeth before bedtime.,572,LC,The,nanny,reminded,my,sister,to,look,after,her,teeth,before,bedtime.,,,,,80,teeth,10,The nanny reminded my sister to look after her,1,9,3,5,LC572R1
The kids at summer camp slept in the tent near the woods.,574,MC,The,kids,at,summer,camp,slept,in,the,tent,near,the,woods.,,,,,155,tent,9,The kids at summer camp slept in the tent near,3,10,2,5,MC574R3
The doctor isn't able to do anything about my throat which is uncomfortable.,578,LC,The,doctor,isn't,able,to,do,anything,about,my,throat,which,is,uncomfortable.,,,,88,throat,10,The doctor isn't able to do anything about my throat,2,10,3,5,LC578R2
He made a dentist appointment to extract his broken tooth that was infected.,579,HC,He,made,a,dentist,appointment,to,extract,his,broken,tooth,that,was,infected.,,,,82,tooth,10,He made a dentist appointment to extract his broken,1,9,4,5,HC579R1
Joan and her decorator decided to add a large tree in the front yard.,584,LC,Joan,and,her,decorator,decided,to,add,a,large,tree,in,the,front,yard.,,,71,tree,10,Joan and her decorator decided to add a large tree in,3,11,3,5,LC584R3
Ben unloaded the bags of cement from the back of the truck in the garage.,585,HC,Ben,unloaded,the,bags,of,cement,from,the,back,of,the,truck,in,the,garage.,,41,truck,12,Ben unloaded the bags of cement from the back of the truck,2,12,3,5,HC585R2
My friend at the office refused to tell me the truth about Sarah.,589,MC,My,friend,at,the,office,refused,to,tell,me,the,truth,about,Sarah.,,,,19,truth,11,My friend at the office refused to tell me the,1,10,3,5,MC589R1
Elephants are often hunted for the ivory in their tusks before nightfall.,591,HC,Elephants,are,often,hunted,for,the,ivory,in,their,tusks,before,nightfall.,,,,,118,tusks,10,Elephants are often hunted for the ivory in their tusks before,3,11,1,5,HC591R3
The team discovered the fertile crops in a valley somewhere in Colorado.,595,MC,The,team,discovered,the,fertile,crops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The team discovered the fertile crops in a valley,2,9,3,5,MC595R2
"He walked down to the supermarket to buy milk, flour, and vanilla which is his favorite.",599,LC,He,walked,down,to,the,supermarket,to,buy,"milk,","flour,",and,vanilla,which,is,his,favorite.,40,vanilla,12,"He walked down to the supermarket to buy milk, flour, and",1,11,5,5,LC599R1
The collector of Chinese artifacts had just acquired the expensive vase made of porcelain.,601,MC,The,collector,of,Chinese,artifacts,had,just,acquired,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The collector of Chinese artifacts had just acquired the expensive vase made,3,12,2,5,MC601R3
The seamstress sewed two sheets and a veil made of silk.,605,LC,The,seamstress,sewed,two,sheets,and,a,veil,made,of,silk.,,,,,,103,veil,8,The seamstress sewed two sheets and a veil,2,8,3,5,LC605R2
"Before the show, the sick opera singer suddenly lost her voice and couldn't speak.",606,HC,Before,the,"show,",the,sick,opera,singer,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the show, the sick opera singer suddenly lost her",1,10,4,5,HC606R1
"On some campuses, many of the students don't want to vote for some reason.",611,LC,On,some,"campuses,",many,of,the,students,don't,want,to,vote,for,some,reason.,,,87,vote,11,"On some campuses, many of the students don't want to vote for",3,12,2,5,LC611R3
The bride refused to invite her father to the wedding for some reason.,612,HC,The,bride,refused,to,invite,her,father,to,the,wedding,for,some,reason.,,,,68,wedding,10,The bride refused to invite her father to the wedding,2,10,3,5,HC612R2
He didn't drive home because the roads were getting wet out there.,616,MC,He,didn't,drive,home,because,the,roads,were,getting,wet,out,there.,,,,,127,wet,10,He didn't drive home because the roads were getting,1,9,3,5,MC616R1
The referee was blowing on his whistle during the soccer game.,618,HC,The,referee,was,blowing,on,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,The referee was blowing on his whistle during,3,8,3,5,HC618R3
The waiter forgot to bring me my glass of wine from France.,622,MC,The,waiter,forgot,to,bring,me,my,glass,of,wine,from,France.,,,,,60,wine,10,The waiter forgot to bring me my glass of wine,2,10,2,5,MC622R2
The young boy had forgotten about his final wish from the lamp.,626,LC,The,young,boy,had,forgotten,about,his,final,wish,from,the,lamp.,,,,,77,wish,9,The young boy had forgotten about his final,1,8,4,5,LC626R1
For Halloween that year she decided to dress up as a witch after all.,628,MC,For,Halloween,that,year,she,decided,to,dress,up,as,a,witch,after,all.,,,78,witch,12,For Halloween that year she decided to dress up as a witch after,3,13,1,5,MC628R3
At the ancient burial site they found weapons made of wood with smooth edges.,632,LC,At,the,ancient,burial,site,they,found,weapons,made,of,wood,with,smooth,edges.,,,179,wood,11,At the ancient burial site they found weapons made of wood,2,11,3,5,LC632R2
Shearing the sheep produced a large amount of wool that was very warm.,633,HC,Shearing,the,sheep,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,Shearing the sheep produced a large amount of,1,8,5,5,HC633R1
"During his stay, the visitor only used a single word the entire time.",638,LC,During,his,"stay,",the,visitor,only,used,a,single,word,the,entire,time.,,,,115,word,10,"During his stay, the visitor only used a single word the",3,11,2,5,LC638R3
The kitten was playing with a ball of yarn at the market.,639,HC,The,kitten,was,playing,with,a,ball,of,yarn,at,the,market.,,,,,56,yarn,9,The kitten was playing with a ball of yarn,2,9,3,5,HC639R2
"In high school, I wrote my boyfriend a message in his yearbook after graduation.",643,MC,In,high,"school,",I,wrote,my,boyfriend,a,message,in,his,yearbook,after,graduation.,,,170,yearbook,12,"In high school, I wrote my boyfriend a message in his",1,11,3,5,MC643R1
"To see the exotic animals, we took the children to the zoo in San Diego.",645,HC,To,see,the,exotic,"animals,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the exotic animals, we took the children to the zoo in",3,13,2,5,HC645R3
