words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
"On the last day, there was a huge party that made the neighbors angry.",388,MC,On,the,last,"day,",there,was,a,huge,party,that,made,the,neighbors,angry.,,,202,party,9,"On the last day, there was a huge",1,8,6,1,MC388R1
Tim's classmate tried to steal his phone and password at some point.,392,LC,Tim's,classmate,tried,to,steal,his,phone,and,password,at,some,point.,,,,,119,password,9,Tim's classmate tried to steal his phone and password at,3,10,2,1,LC392R3
"In the story, the wolf chased the three little pigs behind the house.",393,HC,In,the,"story,",the,wolf,chased,the,three,little,pigs,behind,the,house.,,,,23,pigs,10,"In the story, the wolf chased the three little pigs",2,10,3,1,HC393R2
"When her wallet was missing, she found it under her pillow in the bedroom.",398,LC,When,her,wallet,was,"missing,",she,found,it,under,her,pillow,in,the,bedroom.,,,52,pillow,11,"When her wallet was missing, she found it under her",1,10,4,1,LC398R1
"On the plane, Timmy went up to the cockpit to meet the pilot and copilot.",399,HC,On,the,"plane,",Timmy,went,up,to,the,cockpit,to,meet,the,pilot,and,copilot.,,26,pilot,13,"On the plane, Timmy went up to the cockpit to meet the pilot and",3,14,1,1,HC399R3
"After a three hour wait, the passengers could see the plane on the runway.",403,MC,After,a,three,hour,"wait,",the,passengers,could,see,the,plane,on,the,runway.,,,62,plane,11,"After a three hour wait, the passengers could see the plane",2,11,3,1,MC403R2
The king died because the assassin filled his cup with poison last night.,405,HC,The,king,died,because,the,assassin,filled,his,cup,with,poison,last,night.,,,,214,poison,11,The king died because the assassin filled his cup with,1,10,3,1,HC405R1
They needed to add more water to the heated pool after nightfall.,409,MC,They,needed,to,add,more,water,to,the,heated,pool,after,nightfall.,,,,,93,pool,10,They needed to add more water to the heated pool after,3,11,1,1,MC409R3
The waiter recommended the seafood linguini or the baked potato that looked delicious.,413,LC,The,waiter,recommended,the,seafood,linguini,or,the,baked,potato,that,looked,delicious.,,,,121,potato,10,The waiter recommended the seafood linguini or the baked potato,2,10,3,1,LC413R2
The owner of the Italian restaurant felt very proud of his hard work.,415,MC,The,owner,of,the,Italian,restaurant,felt,very,proud,of,his,hard,work.,,,,15,proud,9,The owner of the Italian restaurant felt very,1,8,5,1,MC415R1
The drinks that they didn't finish made a big puddle on the floor.,419,LC,The,drinks,that,they,didn't,finish,made,a,big,puddle,on,the,floor.,,,,145,puddle,10,The drinks that they didn't finish made a big puddle on,3,11,2,1,LC419R3
"When the paramedic arrived, he checked the victim's wrist for a pulse and called 911.",420,HC,When,the,paramedic,"arrived,",he,checked,the,victim's,wrist,for,a,pulse,and,called,911,,45,pulse,12,"When the paramedic arrived, he checked the victim's wrist for a pulse",2,12,3,1,HC420R2
"Before the party, they bought a large pumpkin at the Farmer's market.",425,LC,Before,the,"party,",they,bought,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"Before the party, they bought a large",1,7,5,1,LC425R1
He liked to study in the library because it was very quiet and peaceful.,426,HC,He,liked,to,study,in,the,library,because,it,was,very,quiet,and,peaceful.,,,218,quiet,12,He liked to study in the library because it was very quiet and,3,13,1,1,HC426R3
"While waiting for his partner, the player grabbed his racket and swung.",430,MC,While,waiting,for,his,"partner,",the,player,grabbed,his,racket,and,swung.,,,,,38,racket,10,"While waiting for his partner, the player grabbed his racket",2,10,2,1,MC430R2
"Driving in the countryside, I could only hear static on the radio that evening.",432,HC,Driving,in,the,"countryside,",I,could,only,hear,static,on,the,radio,that,evening.,,,182,radio,12,"Driving in the countryside, I could only hear static on the",1,11,3,1,HC432R1
She brought a jacket to protect her from the rain and sleet.,436,MC,She,brought,a,jacket,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,She brought a jacket to protect her from the rain and,3,11,1,1,MC436R3
He tried to scare off the animal using a rake earlier this afternoon.,440,LC,He,tried,to,scare,off,the,animal,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,He tried to scare off the animal using a rake,2,10,3,1,LC440R2
The old woman with the painful sunburn tried to get some relief like we suggested.,442,MC,The,old,woman,with,the,painful,sunburn,tried,to,get,some,relief,like,we,suggested.,,94,relief,12,The old woman with the painful sunburn tried to get some,1,11,4,1,MC442R1
"In the kitchen, she accidentally spilled a bunch of rice on the counter.",446,LC,In,the,"kitchen,",she,accidentally,spilled,a,bunch,of,rice,on,the,counter.,,,,61,rice,10,"In the kitchen, she accidentally spilled a bunch of rice on",3,11,2,1,LC446R3
Before proposing to his girlfriend he would need a ring with a big diamond.,447,HC,Before,proposing,to,his,girlfriend,he,would,need,a,ring,with,a,big,diamond.,,,91,ring,10,Before proposing to his girlfriend he would need a ring,2,10,4,1,HC447R2
"When Jeff went to the sports equipment store, he bought a rope made of nylon.",452,LC,When,Jeff,went,to,the,sports,equipment,"store,",he,bought,a,rope,made,of,nylon.,,90,rope,12,"When Jeff went to the sports equipment store, he bought a",1,11,4,1,LC452R1
The wind couldn't push the boat because it had a tear in the sail after all.,453,HC,The,wind,couldn't,push,the,boat,because,it,had,a,tear,in,the,sail,after,all.,46,sail,14,The wind couldn't push the boat because it had a tear in the sail after,3,15,1,1,HC453R3
"For her lunch tomorrow, she decided to make a salad for everyone.",457,MC,For,her,lunch,"tomorrow,",she,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,"For her lunch tomorrow, she decided to make a salad",2,10,2,1,MC457R2
The store reduced their prices during the annual sale which always attracted customers.,459,HC,The,store,reduced,their,prices,during,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,The store reduced their prices during the annual,1,8,5,1,HC459R1
My brother moved and transferred to a new school by the river.,463,MC,My,brother,moved,and,transferred,to,a,new,school,by,the,river.,,,,,58,school,9,My brother moved and transferred to a new school by,3,10,2,1,MC463R3
The pair of thieves recently stole the ancient scroll from Germany.,467,LC,The,pair,of,thieves,recently,stole,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,The pair of thieves recently stole the ancient scroll,2,9,2,1,LC467R2
Susan had a lot of trouble understanding the end of the sentence in the essay.,469,MC,Susan,had,a,lot,of,trouble,understanding,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,Susan had a lot of trouble understanding the end of the,1,11,4,1,MC469R1
"When the actor approached the audience, he started shaking all of a sudden.",473,LC,When,the,actor,approached,the,"audience,",he,started,shaking,all,of,a,sudden.,,,,165,shaking,9,"When the actor approached the audience, he started shaking all",3,10,3,1,LC473R3
The swimmer was attacked by a great white shark in the ocean.,474,HC,The,swimmer,was,attacked,by,a,great,white,shark,in,the,ocean.,,,,,42,shark,9,The swimmer was attacked by a great white shark,2,9,3,1,HC474R2
His mom sternly warned him because it was very sharp at the end.,479,LC,His,mom,sternly,warned,him,because,it,was,very,sharp,at,the,end.,,,,48,sharp,10,His mom sternly warned him because it was very,1,9,4,1,LC479R1
Sarah pulled the book off the shelf in the study.,480,HC,Sarah,pulled,the,book,off,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah pulled the book off the shelf in,3,8,2,1,HC480R3
"In the warrior's tomb, the team discovered a large wooden shield covered in spikes.",484,MC,In,the,warrior's,"tomb,",the,team,discovered,a,large,wooden,shield,covered,in,spikes.,,,201,shield,11,"In the warrior's tomb, the team discovered a large wooden shield",2,11,3,1,MC484R2
He couldn't reach the high shelf because he was very short for his age.,486,HC,He,couldn't,reach,the,high,shelf,because,he,was,very,short,for,his,age.,,,63,short,11,He couldn't reach the high shelf because he was very,1,10,4,1,HC486R1
"On their country drive, they had trouble seeing the small sign in the distance.",490,MC,On,their,country,"drive,",they,had,trouble,seeing,the,small,sign,in,the,distance.,,,189,sign,11,"On their country drive, they had trouble seeing the small sign in",3,12,2,1,MC490R3
The students were ducking for cover when they heard the siren off in the distance.,494,LC,The,students,were,ducking,for,cover,when,they,heard,the,siren,off,in,the,distance.,,200,siren,11,The students were ducking for cover when they heard the siren,2,11,4,1,LC494R2
She learned how to use makeup from her friends and sisters at home.,496,MC,She,learned,how,to,use,makeup,from,her,friends,and,sisters,at,home.,,,,117,sisters,11,She learned how to use makeup from her friends and,1,10,3,1,MC496R1
The factory produces noxious chemicals that can damage your skin quite badly.,500,LC,The,factory,produces,noxious,chemicals,that,can,damage,your,skin,quite,badly.,,,,,198,skin,10,The factory produces noxious chemicals that can damage your skin quite,3,11,1,1,LC500R3
Eric comforted his tearful son and sang him to sleep after all the commotion.,501,HC,Eric,comforted,his,tearful,son,and,sang,him,to,sleep,after,all,the,commotion.,,,188,sleep,10,Eric comforted his tearful son and sang him to sleep,2,10,4,1,HC501R2
She decided not to apply because the college was too small and unimpressive.,506,LC,She,decided,not,to,apply,because,the,college,was,too,small,and,unimpressive.,,,,9,small,11,She decided not to apply because the college was too,1,10,3,1,LC506R1
A boa constrictor is a very dangerous type of snake in the jungle.,507,HC,A,boa,constrictor,is,a,very,dangerous,type,of,snake,in,the,jungle.,,,,163,snake,10,A boa constrictor is a very dangerous type of snake in,3,11,2,1,HC507R3
This powder might make you itch or sneeze around other people.,511,MC,This,powder,might,make,you,itch,or,sneeze,around,other,people.,,,,,,130,sneeze,8,This powder might make you itch or sneeze,2,8,3,1,MC511R2
"In the shower, he accidentally dropped the bar of soap yesterday afternoon.",513,HC,In,the,"shower,",he,accidentally,dropped,the,bar,of,soap,yesterday,afternoon.,,,,,138,soap,10,"In the shower, he accidentally dropped the bar of",1,9,3,1,HC513R1
"They were out of lemonade, so instead they drank soda all the time.",517,MC,They,were,out,of,"lemonade,",so,instead,they,drank,soda,all,the,time.,,,,192,soda,10,"They were out of lemonade, so instead they drank soda all",3,11,2,1,MC517R3
She threw away her meal because it was too sour and tangy.,521,LC,She,threw,away,her,meal,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She threw away her meal because it was too sour,2,10,2,1,LC521R2
The arrow on the compass was pointing to the south I think.,523,MC,The,arrow,on,the,compass,was,pointing,to,the,south,I,think.,,,,,50,south,10,The arrow on the compass was pointing to the,1,9,3,1,MC523R1
Hamilton and his coworkers were chatting together after the long speech about slavery.,527,LC,Hamilton,and,his,coworkers,were,chatting,together,after,the,long,speech,about,slavery.,,,,17,speech,11,Hamilton and his coworkers were chatting together after the long speech about,3,12,1,1,LC527R3
Merlin needed his magic wand to cast the spell for some reason.,528,HC,Merlin,needed,his,magic,wand,to,cast,the,spell,for,some,reason.,,,,,186,spell,9,Merlin needed his magic wand to cast the spell,2,9,3,1,HC528R2
My husband was trying to catch the large spider on our porch.,533,LC,My,husband,was,trying,to,catch,the,large,spider,on,our,porch.,,,,,64,spider,9,My husband was trying to catch the large,1,8,4,1,LC533R1
"After the meal, she ate her sundae with a small metal spoon with a long handle.",534,HC,After,the,"meal,",she,ate,her,sundae,with,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,"After the meal, she ate her sundae with a small metal spoon with",3,13,3,1,HC534R3
The group of scientists was attacked by a giant squid with long tentacles.,538,MC,The,group,of,scientists,was,attacked,by,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The group of scientists was attacked by a giant squid,2,10,3,1,MC538R2
"The audience shouted ""boo!"" until the actor walked off the stage all by himself.",540,HC,The,audience,shouted,"""boo!""",until,the,actor,walked,off,the,stage,all,by,himself.,,,109,stage,11,"The audience shouted ""boo!"" until the actor walked off the",1,10,4,1,HC540R1
My roommate needed some advice on how to remove the stain on his jacket.,544,MC,My,roommate,needed,some,advice,on,how,to,remove,the,stain,on,his,jacket.,,,116,stain,11,My roommate needed some advice on how to remove the stain on,3,12,2,1,MC544R3
"On the canvas, Andrew drew a star up in the sky.",548,LC,On,the,"canvas,",Andrew,drew,a,star,up,in,the,sky.,,,,,,220,star,7,"On the canvas, Andrew drew a star",2,7,4,1,LC548R2
"During timeout, Suzie had to sit on a stool in the corner.",550,MC,During,"timeout,",Suzie,had,to,sit,on,a,stool,in,the,corner.,,,,,164,stool,9,"During timeout, Suzie had to sit on a",1,8,4,1,MC550R1
Jan wasn't able to turn on the stove in the kitchen.,554,LC,Jan,wasn't,able,to,turn,on,the,stove,in,the,kitchen.,,,,,,27,stove,8,Jan wasn't able to turn on the stove in,3,9,2,1,LC554R3
It's easy to spot a zebra because of its stripes and markings.,555,HC,It's,easy,to,spot,a,zebra,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to spot a zebra because of its stripes,2,10,2,1,HC555R2
"Behind the storage shed, there were some dead branches and a stump beside the fence.",560,LC,Behind,the,storage,"shed,",there,were,some,dead,branches,and,a,stump,beside,the,fence.,,7,stump,12,"Behind the storage shed, there were some dead branches and a",1,11,4,1,LC560R1
"To make the cake sweet, he added some more sugar and cinnamon.",561,HC,To,make,the,cake,"sweet,",he,added,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,"To make the cake sweet, he added some more sugar and",3,11,1,1,HC561R3
"He had a big date, and he needed to buy a suit at Kohl's.",565,MC,He,had,a,big,"date,",and,he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"He had a big date, and he needed to buy a suit",2,12,2,1,MC565R2
At two o'clock the British family always has crumpets and tea on the back porch.,567,HC,At,two,o'clock,the,British,family,always,has,crumpets,and,tea,on,the,back,porch.,,204,tea,11,At two o'clock the British family always has crumpets and,1,10,5,1,HC567R1
Our mother told my sister to always clean her teeth before bedtime.,571,MC,Our,mother,told,my,sister,to,always,clean,her,teeth,before,bedtime.,,,,,80,teeth,10,Our mother told my sister to always clean her teeth before,3,11,1,1,MC571R3
Everett's dad asked if he could move the tent near the woods.,575,LC,Everett's,dad,asked,if,he,could,move,the,tent,near,the,woods.,,,,,155,tent,9,Everett's dad asked if he could move the tent,2,9,3,1,LC575R2
The doctor said I have something stuck in my throat which is uncomfortable.,577,MC,The,doctor,said,I,have,something,stuck,in,my,throat,which,is,uncomfortable.,,,,88,throat,10,The doctor said I have something stuck in my,1,9,4,1,MC577R1
"After some discussion, they decided to remove the broken tooth that was infected.",581,LC,After,some,"discussion,",they,decided,to,remove,the,broken,tooth,that,was,infected.,,,,82,tooth,10,"After some discussion, they decided to remove the broken tooth that",3,11,2,1,LC581R3
The tiny maple sapling has grown into a large tree in the front yard.,582,HC,The,tiny,maple,sapling,has,grown,into,a,large,tree,in,the,front,yard.,,,71,tree,10,The tiny maple sapling has grown into a large tree,2,10,4,1,HC582R2
Ben was being so violent that he tried to smash the truck in the garage.,587,LC,Ben,was,being,so,violent,that,he,tried,to,smash,the,truck,in,the,garage.,,41,truck,12,Ben was being so violent that he tried to smash the,1,11,4,1,LC587R1
"There's no need to lie, you can tell me the truth about Sarah.",588,HC,There's,no,need,to,"lie,",you,can,tell,me,the,truth,about,Sarah.,,,,19,truth,11,"There's no need to lie, you can tell me the truth about",3,12,1,1,HC588R3
"After catching the animals, the poachers cut off their tusks before nightfall.",592,MC,After,catching,the,"animals,",the,poachers,cut,off,their,tusks,before,nightfall.,,,,,118,tusks,10,"After catching the animals, the poachers cut off their tusks",2,10,2,1,MC592R2
The city lies between two hills in a valley somewhere in Colorado.,594,HC,The,city,lies,between,two,hills,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The city lies between two hills in a,1,8,4,1,HC594R1
To add flavor to the frosting he added maple syrup and vanilla which is his favorite.,598,MC,To,add,flavor,to,the,frosting,he,added,maple,syrup,and,vanilla,which,is,his,favorite.,40,vanilla,12,To add flavor to the frosting he added maple syrup and vanilla which,3,13,3,1,MC598R3
The young couple paid lots of money for the expensive vase made of porcelain.,602,LC,The,young,couple,paid,lots,of,money,for,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The young couple paid lots of money for the expensive vase,2,11,3,1,LC602R2
She wore a beautiful gown and a veil made of silk.,604,MC,She,wore,a,beautiful,gown,and,a,veil,made,of,silk.,,,,,,103,veil,8,She wore a beautiful gown and a,1,7,4,1,MC604R1
"Before leaving to buy groceries, my aunt suddenly lost her voice and couldn't speak.",608,LC,Before,leaving,to,buy,"groceries,",my,aunt,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before leaving to buy groceries, my aunt suddenly lost her voice and",3,12,2,1,LC608R3
"In the election, people younger than eighteen aren't allowed to vote for some reason.",609,HC,In,the,"election,",people,younger,than,eighteen,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,"In the election, people younger than eighteen aren't allowed to vote",2,11,3,1,HC609R2
The lazy teenager didn't want to go to the wedding for some reason.,614,LC,The,lazy,teenager,didn't,want,to,go,to,the,wedding,for,some,reason.,,,,68,wedding,10,The lazy teenager didn't want to go to the,1,9,4,1,LC614R1
The woman would need a raincoat to avoid getting wet out there.,615,HC,The,woman,would,need,a,raincoat,to,avoid,getting,wet,out,there.,,,,,127,wet,10,The woman would need a raincoat to avoid getting wet out,3,11,1,1,HC615R3
None of the players heard his whistle during the soccer game.,619,MC,,of,the,players,heard,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,None of the players heard his whistle,2,7,4,1,MC619R2
"At the vineyard, he bought a fancy bottle of wine from France.",621,HC,At,the,"vineyard,",he,bought,a,fancy,bottle,of,wine,from,France.,,,,,60,wine,10,"At the vineyard, he bought a fancy bottle of",1,9,3,1,HC621R1
The king remembered that he had one final wish from the lamp.,625,MC,The,king,remembered,that,he,had,one,final,wish,from,the,lamp.,,,,,77,wish,9,The king remembered that he had one final wish from,3,10,2,1,MC625R3
She decided that she shouldn't write a children's story about a witch after all.,629,LC,She,decided,that,she,shouldn't,write,a,children's,story,about,a,witch,after,all.,,,78,witch,12,She decided that she shouldn't write a children's story about a witch,2,12,2,1,LC629R2
"To repair the cabinet, he needed several different types of wood with smooth edges.",631,MC,To,repair,the,"cabinet,",he,needed,several,different,types,of,wood,with,smooth,edges.,,,179,wood,11,"To repair the cabinet, he needed several different types of",1,10,4,1,MC631R1
The new factory produced a large amount of wool that was very warm.,635,LC,The,new,factory,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,The new factory produced a large amount of wool that,3,10,3,1,LC635R3
The old couple sat together without speaking a single word the entire time.,636,HC,The,old,couple,sat,together,without,speaking,a,single,word,the,entire,time.,,,,115,word,10,The old couple sat together without speaking a single word,2,10,3,1,HC636R2
Emily had trouble finding the right color of yarn at the market.,641,LC,Emily,had,trouble,finding,the,right,color,of,yarn,at,the,market.,,,,,56,yarn,9,Emily had trouble finding the right color of,1,8,4,1,LC641R1
"To record some high school memories, he had everyone sign his yearbook after graduation.",642,HC,To,record,some,high,school,"memories,",he,had,everyone,sign,his,yearbook,after,graduation.,,,170,yearbook,12,"To record some high school memories, he had everyone sign his yearbook after",3,13,1,1,HC642R3
"To see the pretty horses, we took the children to the zoo in San Diego.",646,MC,To,see,the,pretty,"horses,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the pretty horses, we took the children to the zoo",2,12,3,1,MC646R2
