words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
Tim had forgotten his mother's email address and password at some point.,391,MC,Tim,had,forgotten,his,mother's,email,address,and,password,at,some,point.,,,,,119,password,9,Tim had forgotten his mother's email address and password,2,9,3,6,MC391R2
"Bill checked outside, but he didn't see the little pigs behind the house.",395,LC,Bill,checked,"outside,",but,he,didn't,see,the,little,pigs,behind,the,house.,,,,23,pigs,10,"Bill checked outside, but he didn't see the little",1,9,4,6,LC395R1
The tooth fairy was supposed to leave money under her pillow in the bedroom.,396,HC,The,tooth,fairy,was,supposed,to,leave,money,under,her,pillow,in,the,bedroom.,,,52,pillow,11,The tooth fairy was supposed to leave money under her pillow in,3,12,2,6,HC396R3
"When we were told we had to evacuate, we listened to the pilot and copilot.",401,LC,When,we,were,told,we,had,to,"evacuate,",we,listened,to,the,pilot,and,copilot.,,26,pilot,13,"When we were told we had to evacuate, we listened to the pilot",2,13,2,6,LC401R2
"The airport was crowded, and the passengers couldn't board the plane on the runway.",402,HC,The,airport,was,"crowded,",and,the,passengers,couldn't,board,the,plane,on,the,runway.,,,62,plane,11,"The airport was crowded, and the passengers couldn't board the",1,10,4,6,HC402R1
They were finally able to solve the mouse problem with poison last night.,406,MC,They,were,finally,able,to,solve,the,mouse,problem,with,poison,last,night.,,,,214,poison,11,They were finally able to solve the mouse problem with poison last,3,12,1,6,MC406R3
The gym won't let me swim in their heated pool after nightfall.,408,HC,The,gym,won't,let,me,swim,in,their,heated,pool,after,nightfall.,,,,,93,pool,10,The gym won't let me swim in their heated pool,2,10,2,6,HC408R2
He opened up the oven to remove the baked potato that looked delicious.,412,MC,He,opened,up,the,oven,to,remove,the,baked,potato,that,looked,delicious.,,,,121,potato,10,He opened up the oven to remove the baked,1,9,4,6,MC412R1
"After his final chemo treatment, he felt very proud of his hard work.",416,LC,After,his,final,chemo,"treatment,",he,felt,very,proud,of,his,hard,work.,,,,15,proud,9,"After his final chemo treatment, he felt very proud of",3,10,3,6,LC416R3
The steam from her shower collected in a big puddle on the floor.,418,MC,The,steam,from,her,shower,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The steam from her shower collected in a big puddle,2,10,3,6,MC418R2
"When the detective arrived at the scene, he looked for a pulse and called 911.",422,LC,When,the,detective,arrived,at,the,"scene,",he,looked,for,a,pulse,and,called,911,,45,pulse,12,"When the detective arrived at the scene, he looked for a",1,11,4,6,LC422R1
"For Halloween, they were carving a large pumpkin at the Farmer's market.",423,HC,For,"Halloween,",they,were,carving,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For Halloween, they were carving a large pumpkin at",3,9,3,6,HC423R3
The neighborhood at the top of the tall hill was very quiet and peaceful.,428,LC,The,neighborhood,at,the,top,of,the,tall,hill,was,very,quiet,and,peaceful.,,,218,quiet,12,The neighborhood at the top of the tall hill was very quiet,2,12,2,6,LC428R2
The tennis player firmly gripped the handle of his racket and swung.,429,HC,The,tennis,player,firmly,gripped,the,handle,of,his,racket,and,swung.,,,,,38,racket,10,The tennis player firmly gripped the handle of his,1,9,3,6,HC429R1
The woman learned some news about the approaching hurricane on the radio that evening.,433,MC,The,woman,learned,some,news,about,the,approaching,hurricane,on,the,radio,that,evening.,,,182,radio,12,The woman learned some news about the approaching hurricane on the radio that,3,13,1,6,MC433R3
She brought an umbrella to protect her from the rain and sleet.,435,HC,She,brought,an,umbrella,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,She brought an umbrella to protect her from the rain,2,10,2,6,HC435R2
The homeowner was cleaning up the driveway using a rake earlier this afternoon.,439,MC,The,homeowner,was,cleaning,up,the,driveway,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,The homeowner was cleaning up the driveway using a,1,9,4,6,MC439R1
She decided they should take an extended vacation to get some relief like we suggested.,443,LC,She,decided,they,should,take,an,extended,vacation,to,get,some,relief,like,we,suggested.,,94,relief,12,She decided they should take an extended vacation to get some relief like,3,13,2,6,LC443R3
She used the pressure cooker to steam lots of rice on the counter.,445,MC,She,used,the,pressure,cooker,to,steam,lots,of,rice,on,the,counter.,,,,61,rice,10,She used the pressure cooker to steam lots of rice,2,10,3,6,MC445R2
After receiving her paycheck she wanted to buy a ring with a big diamond.,449,LC,After,receiving,her,paycheck,she,wanted,to,buy,a,ring,with,a,big,diamond.,,,91,ring,10,After receiving her paycheck she wanted to buy a,1,9,5,6,LC449R1
The climbers and guide were attached to each other by a rope made of nylon.,450,HC,The,climbers,and,guide,were,attached,to,each,other,by,a,rope,made,of,nylon.,,90,rope,12,The climbers and guide were attached to each other by a rope made,3,13,2,6,HC450R3
The team had to work for hours to fix the tear in the sail after all.,455,LC,The,team,had,to,work,for,hours,to,fix,the,tear,in,the,sail,after,all.,46,sail,14,The team had to work for hours to fix the tear in the sail,2,14,2,6,LC455R2
He bought the lettuce and croutons to make a salad for everyone.,456,HC,He,bought,the,lettuce,and,croutons,to,make,a,salad,for,everyone.,,,,,28,salad,10,He bought the lettuce and croutons to make a,1,9,3,6,HC456R1
He spent lots of money at the annual sale which always attracted customers.,460,MC,He,spent,lots,of,money,at,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,He spent lots of money at the annual sale which,3,10,3,6,MC460R3
"To educate the children, they built a new school by the river.",462,HC,To,educate,the,"children,",they,built,a,new,school,by,the,river.,,,,,58,school,9,"To educate the children, they built a new school",2,9,3,6,HC462R2
"While visiting court, the priest read the ancient scroll from Germany.",466,MC,While,visiting,"court,",the,priest,read,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,"While visiting court, the priest read the ancient",1,8,3,6,MC466R1
The substitute teacher was pretty impressed by the length of the sentence in the essay.,470,LC,The,substitute,teacher,was,pretty,impressed,by,the,length,of,the,sentence,in,the,essay.,,69,sentence,12,The substitute teacher was pretty impressed by the length of the sentence in,3,13,2,6,LC470R3
They fled in fear when the house started shaking all of a sudden.,472,MC,They,fled,in,fear,when,the,house,started,shaking,all,of,a,sudden.,,,,165,shaking,9,They fled in fear when the house started shaking,2,9,4,6,MC472R2
"Earlier, the dock worker saw a beautiful white shark in the ocean.",476,LC,"Earlier,",the,dock,worker,saw,a,beautiful,white,shark,in,the,ocean.,,,,,42,shark,9,"Earlier, the dock worker saw a beautiful white",1,8,4,6,LC476R1
It could cut easily because the blade was very sharp at the end.,477,HC,It,could,cut,easily,because,the,blade,was,very,sharp,at,the,end.,,,,48,sharp,10,It could cut easily because the blade was very sharp at,3,11,2,6,HC477R3
Sarah noticed the mouse on the shelf in the study.,482,LC,Sarah,noticed,the,mouse,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah noticed the mouse on the shelf,2,7,3,6,LC482R2
The warrior blocked the spear thrust with his large wooden shield covered in spikes.,483,HC,The,warrior,blocked,the,spear,thrust,with,his,large,wooden,shield,covered,in,spikes.,,,201,shield,11,The warrior blocked the spear thrust with his large wooden,1,10,4,6,HC483R1
The big kids always teased Jason because he was very short for his age.,487,MC,The,big,kids,always,teased,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The big kids always teased Jason because he was very short for,3,12,2,6,MC487R3
"When exiting the highway, they had trouble reading the small sign in the distance.",489,HC,When,exiting,the,"highway,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"When exiting the highway, they had trouble reading the small sign",2,11,3,6,HC489R2
When Dennis got closer to the intersection he heard the siren off in the distance.,493,MC,When,Dennis,got,closer,to,the,intersection,he,heard,the,siren,off,in,the,distance.,,200,siren,11,When Dennis got closer to the intersection he heard the,1,10,5,6,MC493R1
She was always rude and obnoxious around her teachers and sisters at home.,497,LC,She,was,always,rude,and,obnoxious,around,her,teachers,and,sisters,at,home.,,,,117,sisters,11,She was always rude and obnoxious around her teachers and sisters at,3,12,1,6,LC497R3
The chemicals floating in the water can damage your skin quite badly.,499,MC,The,chemicals,floating,in,the,water,can,damage,your,skin,quite,badly.,,,,,198,skin,10,The chemicals floating in the water can damage your skin,2,10,2,6,MC499R2
All of us knew that Eric wouldn't want to sleep after all the commotion.,503,LC,All,of,us,knew,that,Eric,wouldn't,want,to,sleep,after,all,the,commotion.,,,188,sleep,10,All of us knew that Eric wouldn't want to,1,9,5,6,LC503R1
They didn't rent the apartment because the kitchen was too small and unimpressive.,504,HC,They,didn't,rent,the,apartment,because,the,kitchen,was,too,small,and,unimpressive.,,,,9,small,11,They didn't rent the apartment because the kitchen was too small and,3,12,1,6,HC504R3
My little sister had never seen that type of snake in the jungle.,509,LC,My,little,sister,had,never,seen,that,type,of,snake,in,the,jungle.,,,,163,snake,10,My little sister had never seen that type of snake,2,10,3,6,LC509R2
Germs are spread when people cough or sneeze around other people.,510,HC,Germs,are,spread,when,people,cough,or,sneeze,around,other,people.,,,,,,130,sneeze,8,Germs are spread when people cough or,1,7,4,6,HC510R1
The janitor decided to purchase a new brand of soap yesterday afternoon.,514,MC,The,janitor,decided,to,purchase,a,new,brand,of,soap,yesterday,afternoon.,,,,,138,soap,10,The janitor decided to purchase a new brand of soap yesterday,3,11,1,6,MC514R3
The kids had lots of cavities because they drank soda all the time.,516,HC,The,kids,had,lots,of,cavities,because,they,drank,soda,all,the,time.,,,,192,soda,10,The kids had lots of cavities because they drank soda,2,10,3,6,HC516R2
She spat out the fruit because it was too sour and tangy.,520,MC,She,spat,out,the,fruit,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She spat out the fruit because it was too,1,9,3,6,MC520R1
"On their long vacation, the family traveled to the south I think.",524,LC,On,their,long,"vacation,",the,family,traveled,to,the,south,I,think.,,,,,50,south,10,"On their long vacation, the family traveled to the south I",3,11,1,6,LC524R3
Hamilton didn't have the patience to sit through the long speech about slavery.,526,MC,Hamilton,didn't,have,the,patience,to,sit,through,the,long,speech,about,slavery.,,,,17,speech,11,Hamilton didn't have the patience to sit through the long speech,2,11,2,6,MC526R2
The princess could not be awakened by the spell for some reason.,530,LC,The,princess,could,not,be,awakened,by,the,spell,for,some,reason.,,,,,186,spell,9,The princess could not be awakened by the,1,8,4,6,LC530R1
The web had been spun by the large spider on our porch.,531,HC,The,web,had,been,spun,by,the,large,spider,on,our,porch.,,,,,64,spider,9,The web had been spun by the large spider on,3,10,2,6,HC531R3
At the flea market in Sacramento he bought a small metal spoon with a long handle.,536,LC,At,the,flea,market,in,Sacramento,he,bought,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,At the flea market in Sacramento he bought a small metal spoon,2,12,4,6,LC536R2
The creature was either an octopus or a giant squid with long tentacles.,537,HC,The,creature,was,either,an,octopus,or,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The creature was either an octopus or a giant,1,9,4,6,HC537R1
The technician had to adjust all the lights above the stage all by himself.,541,MC,The,technician,had,to,adjust,all,the,lights,above,the,stage,all,by,himself.,,,109,stage,11,The technician had to adjust all the lights above the stage all,3,12,2,6,MC541R3
Even the professional dry cleaner wasn't able to remove the stain on his jacket.,543,HC,Even,the,professional,dry,cleaner,wasn't,able,to,remove,the,stain,on,his,jacket.,,,116,stain,11,Even the professional dry cleaner wasn't able to remove the stain,2,11,3,6,HC543R2
The sticker was shaped like a star up in the sky.,547,MC,The,sticker,was,shaped,like,a,star,up,in,the,sky.,,,,,,220,star,7,The sticker was shaped like a,1,6,5,6,MC547R1
"To paint the ceiling, the decorator needed a stool in the corner.",551,LC,To,paint,the,"ceiling,",the,decorator,needed,a,stool,in,the,corner.,,,,,164,stool,9,"To paint the ceiling, the decorator needed a stool in",3,10,2,6,LC551R3
The children weren't supposed to touch the stove in the kitchen.,553,MC,The,children,weren't,supposed,to,touch,the,stove,in,the,kitchen.,,,,,,27,stove,8,The children weren't supposed to touch the stove,2,8,3,6,MC553R2
It's easy to recognize a piranha because of its stripes and markings.,557,LC,It's,easy,to,recognize,a,piranha,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to recognize a piranha because of its,1,9,3,6,LC557R1
"After cutting down the tree, all that was left was a stump beside the fence.",558,HC,After,cutting,down,the,"tree,",all,that,was,left,was,a,stump,beside,the,fence.,,7,stump,12,"After cutting down the tree, all that was left was a stump beside",3,13,2,6,HC558R3
I reminded my wife that we needed some more sugar and cinnamon.,563,LC,I,reminded,my,wife,that,we,needed,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,I reminded my wife that we needed some more sugar,2,10,2,6,LC563R2
"To look good at the funeral, he needed to buy a suit at Kohl's.",564,HC,To,look,good,at,the,"funeral,",he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"To look good at the funeral, he needed to buy a",1,11,3,6,HC564R1
"At the breakfast buffet, the conference was serving coffee and tea on the back porch.",568,MC,At,the,breakfast,"buffet,",the,conference,was,serving,coffee,and,tea,on,the,back,porch.,,204,tea,11,"At the breakfast buffet, the conference was serving coffee and tea on",3,12,3,6,MC568R3
The dentist was teaching Emma how to clean her teeth before bedtime.,570,HC,The,dentist,was,teaching,Emma,how,to,clean,her,teeth,before,bedtime.,,,,,80,teeth,10,The dentist was teaching Emma how to clean her teeth,2,10,2,6,HC570R2
The kids at summer camp slept in the tent near the woods.,574,MC,The,kids,at,summer,camp,slept,in,the,tent,near,the,woods.,,,,,155,tent,9,The kids at summer camp slept in the,1,8,4,6,MC574R1
The doctor isn't able to do anything about my throat which is uncomfortable.,578,LC,The,doctor,isn't,able,to,do,anything,about,my,throat,which,is,uncomfortable.,,,,88,throat,10,The doctor isn't able to do anything about my throat which,3,11,2,6,LC578R3
He had difficulty speaking because he had a broken tooth that was infected.,580,MC,He,had,difficulty,speaking,because,he,had,a,broken,tooth,that,was,infected.,,,,82,tooth,10,He had difficulty speaking because he had a broken tooth,2,10,3,6,MC580R2
Joan and her decorator decided to add a large tree in the front yard.,584,LC,Joan,and,her,decorator,decided,to,add,a,large,tree,in,the,front,yard.,,,71,tree,10,Joan and her decorator decided to add a large,1,9,5,6,LC584R1
Ben unloaded the bags of cement from the back of the truck in the garage.,585,HC,Ben,unloaded,the,bags,of,cement,from,the,back,of,the,truck,in,the,garage.,,41,truck,12,Ben unloaded the bags of cement from the back of the truck in,3,13,2,6,HC585R3
The police officer was unsure if he could find the truth about Sarah.,590,LC,The,police,officer,was,unsure,if,he,could,find,the,truth,about,Sarah.,,,,19,truth,11,The police officer was unsure if he could find the truth,2,11,2,6,LC590R2
Elephants are often hunted for the ivory in their tusks before nightfall.,591,HC,Elephants,are,often,hunted,for,the,ivory,in,their,tusks,before,nightfall.,,,,,118,tusks,10,Elephants are often hunted for the ivory in their,1,9,3,6,HC591R1
The team discovered the fertile crops in a valley somewhere in Colorado.,595,MC,The,team,discovered,the,fertile,crops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The team discovered the fertile crops in a valley somewhere,3,10,2,6,MC595R3
"At the ice cream shop, Jen asked for both chocolate and vanilla which is his favorite.",597,HC,At,the,ice,cream,"shop,",Jen,asked,for,both,chocolate,and,vanilla,which,is,his,favorite.,40,vanilla,12,"At the ice cream shop, Jen asked for both chocolate and vanilla",2,12,4,6,HC597R2
The collector of Chinese artifacts had just acquired the expensive vase made of porcelain.,601,MC,The,collector,of,Chinese,artifacts,had,just,acquired,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The collector of Chinese artifacts had just acquired the expensive,1,10,4,6,MC601R1
The seamstress sewed two sheets and a veil made of silk.,605,LC,The,seamstress,sewed,two,sheets,and,a,veil,made,of,silk.,,,,,,103,veil,8,The seamstress sewed two sheets and a veil made,3,9,2,6,LC605R3
"Before the cameras started rolling, the actress suddenly lost her voice and couldn't speak.",607,MC,Before,the,cameras,started,"rolling,",the,actress,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the cameras started rolling, the actress suddenly lost her voice",2,11,3,6,MC607R2
"On some campuses, many of the students don't want to vote for some reason.",611,LC,On,some,"campuses,",many,of,the,students,don't,want,to,vote,for,some,reason.,,,87,vote,11,"On some campuses, many of the students don't want to",1,10,4,6,LC611R1
The bride refused to invite her father to the wedding for some reason.,612,HC,The,bride,refused,to,invite,her,father,to,the,wedding,for,some,reason.,,,,68,wedding,10,The bride refused to invite her father to the wedding for,3,11,2,6,HC612R3
He doesn't run very often because he hates getting wet out there.,617,LC,He,doesn't,run,very,often,because,he,hates,getting,wet,out,there.,,,,,127,wet,10,He doesn't run very often because he hates getting wet,2,10,2,6,LC617R2
The referee was blowing on his whistle during the soccer game.,618,HC,The,referee,was,blowing,on,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,The referee was blowing on his,1,6,5,6,HC618R1
The waiter forgot to bring me my glass of wine from France.,622,MC,The,waiter,forgot,to,bring,me,my,glass,of,wine,from,France.,,,,,60,wine,10,The waiter forgot to bring me my glass of wine from,3,11,1,6,MC622R3
"Then, the genie granted his third and final wish from the lamp.",624,HC,"Then,",the,genie,granted,his,third,and,final,wish,from,the,lamp.,,,,,77,wish,9,"Then, the genie granted his third and final wish",2,9,3,6,HC624R2
For Halloween that year she decided to dress up as a witch after all.,628,MC,For,Halloween,that,year,she,decided,to,dress,up,as,a,witch,after,all.,,,78,witch,12,For Halloween that year she decided to dress up as a,1,11,3,6,MC628R1
At the ancient burial site they found weapons made of wood with smooth edges.,632,LC,At,the,ancient,burial,site,they,found,weapons,made,of,wood,with,smooth,edges.,,,179,wood,11,At the ancient burial site they found weapons made of wood with,3,12,2,6,LC632R3
The elderly shepherd sold a large amount of wool that was very warm.,634,MC,The,elderly,shepherd,sold,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,The elderly shepherd sold a large amount of wool,2,9,4,6,MC634R2
"During his stay, the visitor only used a single word the entire time.",638,LC,During,his,"stay,",the,visitor,only,used,a,single,word,the,entire,time.,,,,115,word,10,"During his stay, the visitor only used a single",1,9,4,6,LC638R1
The kitten was playing with a ball of yarn at the market.,639,HC,The,kitten,was,playing,with,a,ball,of,yarn,at,the,market.,,,,,56,yarn,9,The kitten was playing with a ball of yarn at,3,10,2,6,HC639R3
"Apparently, because James didn't have a pen, he couldn't sign his yearbook after graduation.",644,LC,"Apparently,",because,James,didn't,have,a,"pen,",he,couldn't,sign,his,yearbook,after,graduation.,,,170,yearbook,12,"Apparently, because James didn't have a pen, he couldn't sign his yearbook",2,12,2,6,LC644R2
"To see the exotic animals, we took the children to the zoo in San Diego.",645,HC,To,see,the,exotic,"animals,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the exotic animals, we took the children to the",1,11,4,6,HC645R1
