words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
"On the last day, there was a huge party that made the neighbors angry.",388,MC,On,the,last,"day,",there,was,a,huge,party,that,made,the,neighbors,angry.,,,202,party,9,"On the last day, there was a huge party that",3,10,4,3,MC388R3
The website login asks for my username and password at some point.,390,HC,The,website,login,asks,for,my,username,and,password,at,some,point.,,,,,119,password,9,The website login asks for my username and password,2,9,3,3,HC390R2
The farmer was raising cows and lots of little pigs behind the house.,394,MC,The,farmer,was,raising,cows,and,lots,of,little,pigs,behind,the,house.,,,,23,pigs,10,The farmer was raising cows and lots of little,1,9,4,3,MC394R1
"When her wallet was missing, she found it under her pillow in the bedroom.",398,LC,When,her,wallet,was,"missing,",she,found,it,under,her,pillow,in,the,bedroom.,,,52,pillow,11,"When her wallet was missing, she found it under her pillow in",3,12,2,3,LC398R3
"When they arrived at their destination, the passengers got to meet the pilot and copilot.",400,MC,When,they,arrived,at,their,"destination,",the,passengers,got,to,meet,the,pilot,and,copilot.,,26,pilot,13,"When they arrived at their destination, the passengers got to meet the pilot",2,13,2,3,MC400R2
"After a three hour wait, the men could see the plane on the runway.",404,LC,After,a,three,hour,"wait,",the,men,could,see,the,plane,on,the,runway.,,,62,plane,11,"After a three hour wait, the men could see the",1,10,4,3,LC404R1
The king died because the assassin filled his cup with poison last night.,405,HC,The,king,died,because,the,assassin,filled,his,cup,with,poison,last,night.,,,,214,poison,11,The king died because the assassin filled his cup with poison last,3,12,1,3,HC405R3
The men said that I shouldn't approach the heated pool after nightfall.,410,LC,The,men,said,that,I,shouldn't,approach,the,heated,pool,after,nightfall.,,,,,93,pool,10,The men said that I shouldn't approach the heated pool,2,10,2,3,LC410R2
She added chives and sour cream to the baked potato that looked delicious.,411,HC,She,added,chives,and,sour,cream,to,the,baked,potato,that,looked,delicious.,,,,121,potato,10,She added chives and sour cream to the baked,1,9,4,3,HC411R1
The owner of the Italian restaurant felt very proud of his hard work.,415,MC,The,owner,of,the,Italian,restaurant,felt,very,proud,of,his,hard,work.,,,,15,proud,9,The owner of the Italian restaurant felt very proud of,3,10,3,3,MC415R3
The water from her umbrella collected in a big puddle on the floor.,417,HC,The,water,from,her,umbrella,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The water from her umbrella collected in a big puddle,2,10,3,3,HC417R2
"When the expert arrived, he immediately checked the woman for a pulse and called 911.",421,MC,When,the,expert,"arrived,",he,immediately,checked,the,woman,for,a,pulse,and,called,911,,45,pulse,12,"When the expert arrived, he immediately checked the woman for a",1,11,4,3,MC421R1
"Before the party, they bought a large pumpkin at the Farmer's market.",425,LC,Before,the,"party,",they,bought,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"Before the party, they bought a large pumpkin at",3,9,3,3,LC425R3
The group of people sitting in the concert hall was very quiet and peaceful.,427,MC,The,group,of,people,sitting,in,the,concert,hall,was,very,quiet,and,peaceful.,,,218,quiet,12,The group of people sitting in the concert hall was very quiet,2,12,2,3,MC427R2
The crowd watched as the man picked up his racket and swung.,431,LC,The,crowd,watched,as,the,man,picked,up,his,racket,and,swung.,,,,,38,racket,10,The crowd watched as the man picked up his,1,9,3,3,LC431R1
"Driving in the countryside, I could only hear static on the radio that evening.",432,HC,Driving,in,the,"countryside,",I,could,only,hear,static,on,the,radio,that,evening.,,,182,radio,12,"Driving in the countryside, I could only hear static on the radio that",3,13,1,3,HC432R3
She arrived late because she got stuck in the rain and sleet.,437,LC,She,arrived,late,because,she,got,stuck,in,the,rain,and,sleet.,,,,,13,rain,10,She arrived late because she got stuck in the rain,2,10,2,3,LC437R2
He gathered the leaves into a pile using a rake earlier this afternoon.,438,HC,He,gathered,the,leaves,into,a,pile,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,He gathered the leaves into a pile using a,1,9,4,3,HC438R1
The old woman with the painful sunburn tried to get some relief like we suggested.,442,MC,The,old,woman,with,the,painful,sunburn,tried,to,get,some,relief,like,we,suggested.,,94,relief,12,The old woman with the painful sunburn tried to get some relief like,3,13,2,3,MC442R3
"To make sushi, she carefully boiled the grains of rice on the counter.",444,HC,To,make,"sushi,",she,carefully,boiled,the,grains,of,rice,on,the,counter.,,,,61,rice,10,"To make sushi, she carefully boiled the grains of rice",2,10,3,3,HC444R2
For my fiancée’s upcoming birthday I bought her a ring with a big diamond.,448,MC,For,my,fiancée’s,upcoming,birthday,I,bought,her,a,ring,with,a,big,diamond.,,,91,ring,10,For my fiancée’s upcoming birthday I bought her a,1,9,5,3,MC448R1
"When Jeff went to the sports equipment store, he bought a rope made of nylon.",452,LC,When,Jeff,went,to,the,sports,equipment,"store,",he,bought,a,rope,made,of,nylon.,,90,rope,12,"When Jeff went to the sports equipment store, he bought a rope made",3,13,2,3,LC452R3
No one has told the sailors that there is something wrong with the sail after all.,454,MC,No,one,has,told,the,sailors,that,there,is,something,wrong,with,the,sail,after,all.,46,sail,14,No one has told the sailors that there is something wrong with the sail,2,14,2,3,MC454R2
"On the last day, he decided to make a salad for everyone.",458,LC,On,the,last,"day,",he,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,"On the last day, he decided to make a",1,9,3,3,LC458R1
The store reduced their prices during the annual sale which always attracted customers.,459,HC,The,store,reduced,their,prices,during,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,The store reduced their prices during the annual sale which,3,10,3,3,HC459R3
After the horrible flood they built a new school by the river.,464,LC,After,the,horrible,flood,they,built,a,new,school,by,the,river.,,,,,58,school,9,After the horrible flood they built a new school,2,9,3,3,LC464R2
"To read the prophecy, he unrolled the ancient scroll from Germany.",465,HC,To,read,the,"prophecy,",he,unrolled,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,"To read the prophecy, he unrolled the ancient",1,8,3,3,HC465R1
Susan had a lot of trouble understanding the end of the sentence in the essay.,469,MC,Susan,had,a,lot,of,trouble,understanding,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,Susan had a lot of trouble understanding the end of the sentence in,3,13,2,3,MC469R3
"When the earthquake began, the whole building started shaking all of a sudden.",471,HC,When,the,earthquake,"began,",the,whole,building,started,shaking,all,of,a,sudden.,,,,165,shaking,9,"When the earthquake began, the whole building started shaking",2,9,4,3,HC471R2
The marine biologist was studying a rare white shark in the ocean.,475,MC,The,marine,biologist,was,studying,a,rare,white,shark,in,the,ocean.,,,,,42,shark,9,The marine biologist was studying a rare white,1,8,4,3,MC475R1
His mom sternly warned him because it was very sharp at the end.,479,LC,His,mom,sternly,warned,him,because,it,was,very,sharp,at,the,end.,,,,48,sharp,10,His mom sternly warned him because it was very sharp at,3,11,2,3,LC479R3
Sarah arranged the items on the shelf in the study.,481,MC,Sarah,arranged,the,items,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah arranged the items on the shelf,2,7,3,3,MC481R2
The accomplished artist carved the design on the large wooden shield covered in spikes.,485,LC,The,accomplished,artist,carved,the,design,on,the,large,wooden,shield,covered,in,spikes.,,,201,shield,11,The accomplished artist carved the design on the large wooden,1,10,4,3,LC485R1
He couldn't reach the high shelf because he was very short for his age.,486,HC,He,couldn't,reach,the,high,shelf,because,he,was,very,short,for,his,age.,,,63,short,11,He couldn't reach the high shelf because he was very short for,3,12,2,3,HC486R3
"At the Italian restaurant, they had trouble reading the small sign in the distance.",491,LC,At,the,Italian,"restaurant,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"At the Italian restaurant, they had trouble reading the small sign",2,11,3,3,LC491R2
Long before he saw the ambulance's lights he heard the siren off in the distance.,492,HC,Long,before,he,saw,the,ambulance's,lights,he,heard,the,siren,off,in,the,distance.,,200,siren,11,Long before he saw the ambulance's lights he heard the,1,10,5,3,HC492R1
She learned how to use makeup from her friends and sisters at home.,496,MC,She,learned,how,to,use,makeup,from,her,friends,and,sisters,at,home.,,,,117,sisters,11,She learned how to use makeup from her friends and sisters at,3,12,1,3,MC496R3
Not using sunscreen at the beach can damage your skin quite badly.,498,HC,Not,using,sunscreen,at,the,beach,can,damage,your,skin,quite,badly.,,,,,198,skin,10,Not using sunscreen at the beach can damage your skin,2,10,2,3,HC498R2
My nephew told us that he didn't want to sleep after all the commotion.,502,MC,My,nephew,told,us,that,he,didn't,want,to,sleep,after,all,the,commotion.,,,188,sleep,10,My nephew told us that he didn't want to,1,9,5,3,MC502R1
She decided not to apply because the college was too small and unimpressive.,506,LC,She,decided,not,to,apply,because,the,college,was,too,small,and,unimpressive.,,,,9,small,11,She decided not to apply because the college was too small and,3,12,1,3,LC506R3
He had never been bitten by that type of snake in the jungle.,508,MC,He,had,never,been,bitten,by,that,type,of,snake,in,the,jungle.,,,,163,snake,10,He had never been bitten by that type of snake,2,10,3,3,MC508R2
People always notice when I laugh or sneeze around other people.,512,LC,People,always,notice,when,I,laugh,or,sneeze,around,other,people.,,,,,,130,sneeze,8,People always notice when I laugh or,1,7,4,3,LC512R1
"In the shower, he accidentally dropped the bar of soap yesterday afternoon.",513,HC,In,the,"shower,",he,accidentally,dropped,the,bar,of,soap,yesterday,afternoon.,,,,,138,soap,10,"In the shower, he accidentally dropped the bar of soap yesterday",3,11,1,3,HC513R3
"The hotel didn't have coffee, so instead they drank soda all the time.",518,LC,The,hotel,didn't,have,"coffee,",so,instead,they,drank,soda,all,the,time.,,,,192,soda,10,"The hotel didn't have coffee, so instead they drank soda",2,10,3,3,LC518R2
She puckered her lips because the lemon was too sour and tangy.,519,HC,She,puckered,her,lips,because,the,lemon,was,too,sour,and,tangy.,,,,,216,sour,10,She puckered her lips because the lemon was too,1,9,3,3,HC519R1
The arrow on the compass was pointing to the south I think.,523,MC,The,arrow,on,the,compass,was,pointing,to,the,south,I,think.,,,,,50,south,10,The arrow on the compass was pointing to the south I,3,11,1,3,MC523R3
The politician stood at the podium and gave a long speech about slavery.,525,HC,The,politician,stood,at,the,podium,and,gave,a,long,speech,about,slavery.,,,,17,speech,11,The politician stood at the podium and gave a long speech,2,11,2,3,HC525R2
The students at Hogwarts had trouble understanding the spell for some reason.,529,MC,The,students,at,Hogwarts,had,trouble,understanding,the,spell,for,some,reason.,,,,,186,spell,9,The students at Hogwarts had trouble understanding the,1,8,4,3,MC529R1
My husband was trying to catch the large spider on our porch.,533,LC,My,husband,was,trying,to,catch,the,large,spider,on,our,porch.,,,,,64,spider,9,My husband was trying to catch the large spider on,3,10,2,3,LC533R3
Mike was searching around in the kitchen for a small metal spoon with a long handle.,535,MC,Mike,was,searching,around,in,the,kitchen,for,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,Mike was searching around in the kitchen for a small metal spoon,2,12,4,3,MC535R2
The museum display had some pictures of a giant squid with long tentacles.,539,LC,The,museum,display,had,some,pictures,of,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The museum display had some pictures of a giant,1,9,4,3,LC539R1
"The audience shouted ""boo!"" until the actor walked off the stage all by himself.",540,HC,The,audience,shouted,"""boo!""",until,the,actor,walked,off,the,stage,all,by,himself.,,,109,stage,11,"The audience shouted ""boo!"" until the actor walked off the stage all",3,12,2,3,HC540R3
"During the wedding reception, all of the guests noticed the stain on his jacket.",545,LC,During,the,wedding,"reception,",all,of,the,guests,noticed,the,stain,on,his,jacket.,,,116,stain,11,"During the wedding reception, all of the guests noticed the stain",2,11,3,3,LC545R2
The hopeful girl wished upon a star up in the sky.,546,HC,The,hopeful,girl,wished,upon,a,star,up,in,the,sky.,,,,,,220,star,7,The hopeful girl wished upon a,1,6,5,3,HC546R1
"During timeout, Suzie had to sit on a stool in the corner.",550,MC,During,"timeout,",Suzie,had,to,sit,on,a,stool,in,the,corner.,,,,,164,stool,9,"During timeout, Suzie had to sit on a stool in",3,10,2,3,MC550R3
The hot pan was bubbling on the stove in the kitchen.,552,HC,The,hot,pan,was,bubbling,on,the,stove,in,the,kitchen.,,,,,,27,stove,8,The hot pan was bubbling on the stove,2,8,3,3,HC552R2
It's easy to recognize a bumblebee because of its stripes and markings.,556,MC,It's,easy,to,recognize,a,bumblebee,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to recognize a bumblebee because of its,1,9,3,3,MC556R1
"Behind the storage shed, there were some dead branches and a stump beside the fence.",560,LC,Behind,the,storage,"shed,",there,were,some,dead,branches,and,a,stump,beside,the,fence.,,7,stump,12,"Behind the storage shed, there were some dead branches and a stump beside",3,13,2,3,LC560R3
My wife didn't notice that I added some more sugar and cinnamon.,562,MC,My,wife,didn't,notice,that,I,added,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,My wife didn't notice that I added some more sugar,2,10,2,3,MC562R2
"Because he's visiting his grandma soon, he needed to buy a suit at Kohl's.",566,LC,Because,he's,visiting,his,grandma,"soon,",he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"Because he's visiting his grandma soon, he needed to buy a",1,11,3,3,LC566R1
At two o'clock the British family always has crumpets and tea on the back porch.,567,HC,At,two,o'clock,the,British,family,always,has,crumpets,and,tea,on,the,back,porch.,,204,tea,11,At two o'clock the British family always has crumpets and tea on,3,12,3,3,HC567R3
The nanny reminded my sister to look after her teeth before bedtime.,572,LC,The,nanny,reminded,my,sister,to,look,after,her,teeth,before,bedtime.,,,,,80,teeth,10,The nanny reminded my sister to look after her teeth,2,10,2,3,LC572R2
Everett lit the campfire while I pitched the tent near the woods.,573,HC,Everett,lit,the,campfire,while,I,pitched,the,tent,near,the,woods.,,,,,155,tent,9,Everett lit the campfire while I pitched the,1,8,4,3,HC573R1
The doctor said I have something stuck in my throat which is uncomfortable.,577,MC,The,doctor,said,I,have,something,stuck,in,my,throat,which,is,uncomfortable.,,,,88,throat,10,The doctor said I have something stuck in my throat which,3,11,2,3,MC577R3
He made a dentist appointment to extract his broken tooth that was infected.,579,HC,He,made,a,dentist,appointment,to,extract,his,broken,tooth,that,was,infected.,,,,82,tooth,10,He made a dentist appointment to extract his broken tooth,2,10,3,3,HC579R2
The bicycle was swerving and crashed into a large tree in the front yard.,583,MC,The,bicycle,was,swerving,and,crashed,into,a,large,tree,in,the,front,yard.,,,71,tree,10,The bicycle was swerving and crashed into a large,1,9,5,3,MC583R1
Ben was being so violent that he tried to smash the truck in the garage.,587,LC,Ben,was,being,so,violent,that,he,tried,to,smash,the,truck,in,the,garage.,,41,truck,12,Ben was being so violent that he tried to smash the truck in,3,13,2,3,LC587R3
My friend at the office refused to tell me the truth about Sarah.,589,MC,My,friend,at,the,office,refused,to,tell,me,the,truth,about,Sarah.,,,,19,truth,11,My friend at the office refused to tell me the truth,2,11,2,3,MC589R2
The smugglers could not find a buyer for their tusks before nightfall.,593,LC,The,smugglers,could,not,find,a,buyer,for,their,tusks,before,nightfall.,,,,,118,tusks,10,The smugglers could not find a buyer for their,1,9,3,3,LC593R1
The city lies between two hills in a valley somewhere in Colorado.,594,HC,The,city,lies,between,two,hills,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The city lies between two hills in a valley somewhere,3,10,2,3,HC594R3
"He walked down to the supermarket to buy milk, flour, and vanilla which is his favorite.",599,LC,He,walked,down,to,the,supermarket,to,buy,"milk,","flour,",and,vanilla,which,is,his,favorite.,40,vanilla,12,"He walked down to the supermarket to buy milk, flour, and vanilla",2,12,4,3,LC599R2
"To display the roses, Katie put them in an expensive vase made of porcelain.",600,HC,To,display,the,"roses,",Katie,put,them,in,an,expensive,vase,made,of,porcelain.,,,104,vase,11,"To display the roses, Katie put them in an expensive",1,10,4,3,HC600R1
She wore a beautiful gown and a veil made of silk.,604,MC,She,wore,a,beautiful,gown,and,a,veil,made,of,silk.,,,,,,103,veil,8,She wore a beautiful gown and a veil made,3,9,2,3,MC604R3
"Before the show, the sick opera singer suddenly lost her voice and couldn't speak.",606,HC,Before,the,"show,",the,sick,opera,singer,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the show, the sick opera singer suddenly lost her voice",2,11,3,3,HC606R2
"In countries with strict religious codes, women aren't allowed to vote for some reason.",610,MC,In,countries,with,strict,religious,"codes,",women,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,"In countries with strict religious codes, women aren't allowed to",1,10,4,3,MC610R1
The lazy teenager didn't want to go to the wedding for some reason.,614,LC,The,lazy,teenager,didn't,want,to,go,to,the,wedding,for,some,reason.,,,,68,wedding,10,The lazy teenager didn't want to go to the wedding for,3,11,2,3,LC614R3
He didn't drive home because the roads were getting wet out there.,616,MC,He,didn't,drive,home,because,the,roads,were,getting,wet,out,there.,,,,,127,wet,10,He didn't drive home because the roads were getting wet,2,10,2,3,MC616R2
My brother remembered to bring his whistle during the soccer game.,620,LC,My,brother,remembered,to,bring,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,My brother remembered to bring his,1,6,5,3,LC620R1
"At the vineyard, he bought a fancy bottle of wine from France.",621,HC,At,the,"vineyard,",he,bought,a,fancy,bottle,of,wine,from,France.,,,,,60,wine,10,"At the vineyard, he bought a fancy bottle of wine from",3,11,1,3,HC621R3
The young boy had forgotten about his final wish from the lamp.,626,LC,The,young,boy,had,forgotten,about,his,final,wish,from,the,lamp.,,,,,77,wish,9,The young boy had forgotten about his final wish,2,9,3,3,LC626R2
The kids thought that the scary old woman was probably a witch after all.,627,HC,The,kids,thought,that,the,scary,old,woman,was,probably,a,witch,after,all.,,,78,witch,12,The kids thought that the scary old woman was probably a,1,11,3,3,HC627R1
"To repair the cabinet, he needed several different types of wood with smooth edges.",631,MC,To,repair,the,"cabinet,",he,needed,several,different,types,of,wood,with,smooth,edges.,,,179,wood,11,"To repair the cabinet, he needed several different types of wood with",3,12,2,3,MC631R3
Shearing the sheep produced a large amount of wool that was very warm.,633,HC,Shearing,the,sheep,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,Shearing the sheep produced a large amount of wool,2,9,4,3,HC633R2
"Despite his best efforts, he couldn't recognize a single word the entire time.",637,MC,Despite,his,best,"efforts,",he,couldn't,recognize,a,single,word,the,entire,time.,,,,115,word,10,"Despite his best efforts, he couldn't recognize a single",1,9,4,3,MC637R1
Emily had trouble finding the right color of yarn at the market.,641,LC,Emily,had,trouble,finding,the,right,color,of,yarn,at,the,market.,,,,,56,yarn,9,Emily had trouble finding the right color of yarn at,3,10,2,3,LC641R3
"In high school, I wrote my boyfriend a message in his yearbook after graduation.",643,MC,In,high,"school,",I,wrote,my,boyfriend,a,message,in,his,yearbook,after,graduation.,,,170,yearbook,12,"In high school, I wrote my boyfriend a message in his yearbook",2,12,2,3,MC643R2
Jennifer asked a close friend if they could go to the zoo in San Diego.,647,LC,Jennifer,asked,a,close,friend,if,they,could,go,to,the,zoo,in,San,Diego.,,6,zoo,12,Jennifer asked a close friend if they could go to the,1,11,4,3,LC647R1
