words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
"For my mother's birthday, we threw a huge party that made the neighbors angry.",387,HC,For,my,mother's,"birthday,",we,threw,a,huge,party,that,made,the,neighbors,angry.,,,202,party,9,"For my mother's birthday, we threw a huge party",2,9,5,8,HC387R2
Tim had forgotten his mother's email address and password at some point.,391,MC,Tim,had,forgotten,his,mother's,email,address,and,password,at,some,point.,,,,,119,password,9,Tim had forgotten his mother's email address and,1,8,4,8,MC391R1
"In the story, the wolf chased the three little pigs behind the house.",393,HC,In,the,"story,",the,wolf,chased,the,three,little,pigs,behind,the,house.,,,,23,pigs,10,"In the story, the wolf chased the three little pigs behind",3,11,2,8,HC393R3
My cousin usually kept her phone plugged in under her pillow in the bedroom.,397,MC,My,cousin,usually,kept,her,phone,plugged,in,under,her,pillow,in,the,bedroom.,,,52,pillow,11,My cousin usually kept her phone plugged in under her pillow,2,11,3,8,MC397R2
"When we were told we had to evacuate, we listened to the pilot and copilot.",401,LC,When,we,were,told,we,had,to,"evacuate,",we,listened,to,the,pilot,and,copilot.,,26,pilot,13,"When we were told we had to evacuate, we listened to the",1,12,3,8,LC401R1
"After a three hour wait, the passengers could see the plane on the runway.",403,MC,After,a,three,hour,"wait,",the,passengers,could,see,the,plane,on,the,runway.,,,62,plane,11,"After a three hour wait, the passengers could see the plane on",3,12,2,8,MC403R3
The small dagger that the soldier carried was covered with poison last night.,407,LC,The,small,dagger,that,the,soldier,carried,was,covered,with,poison,last,night.,,,,214,poison,11,The small dagger that the soldier carried was covered with poison,2,11,2,8,LC407R2
The gym won't let me swim in their heated pool after nightfall.,408,HC,The,gym,won't,let,me,swim,in,their,heated,pool,after,nightfall.,,,,,93,pool,10,The gym won't let me swim in their heated,1,9,3,8,HC408R1
The waiter recommended the seafood linguini or the baked potato that looked delicious.,413,LC,The,waiter,recommended,the,seafood,linguini,or,the,baked,potato,that,looked,delicious.,,,,121,potato,10,The waiter recommended the seafood linguini or the baked potato that,3,11,2,8,LC413R3
The parents of the awarded athlete felt very proud of his hard work.,414,HC,The,parents,of,the,awarded,athlete,felt,very,proud,of,his,hard,work.,,,,15,proud,9,The parents of the awarded athlete felt very proud,2,9,4,8,HC414R2
The steam from her shower collected in a big puddle on the floor.,418,MC,The,steam,from,her,shower,collected,in,a,big,puddle,on,the,floor.,,,,145,puddle,10,The steam from her shower collected in a big,1,9,4,8,MC418R1
"When the paramedic arrived, he checked the victim's wrist for a pulse and called 911.",420,HC,When,the,paramedic,"arrived,",he,checked,the,victim's,wrist,for,a,pulse,and,called,911,,45,pulse,12,"When the paramedic arrived, he checked the victim's wrist for a pulse and",3,13,2,8,HC420R3
"For the pie, they bought a large pumpkin at the Farmer's market.",424,MC,For,the,"pie,",they,bought,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For the pie, they bought a large pumpkin",2,8,4,8,MC424R2
The neighborhood at the top of the tall hill was very quiet and peaceful.,428,LC,The,neighborhood,at,the,top,of,the,tall,hill,was,very,quiet,and,peaceful.,,,218,quiet,12,The neighborhood at the top of the tall hill was very,1,11,3,8,LC428R1
"While waiting for his partner, the player grabbed his racket and swung.",430,MC,While,waiting,for,his,"partner,",the,player,grabbed,his,racket,and,swung.,,,,,38,racket,10,"While waiting for his partner, the player grabbed his racket and",3,11,1,8,MC430R3
"Luckily, the old woman found lots of interesting programs on the radio that evening.",434,LC,"Luckily,",the,old,woman,found,lots,of,interesting,programs,on,the,radio,that,evening.,,,182,radio,12,"Luckily, the old woman found lots of interesting programs on the radio",2,12,2,8,LC434R2
She brought an umbrella to protect her from the rain and sleet.,435,HC,She,brought,an,umbrella,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,She brought an umbrella to protect her from the,1,9,3,8,HC435R1
He tried to scare off the animal using a rake earlier this afternoon.,440,LC,He,tried,to,scare,off,the,animal,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,He tried to scare off the animal using a rake earlier,3,11,2,8,LC440R3
"During her painful headache, she took a Tylenol to get some relief like we suggested.",441,HC,During,her,painful,"headache,",she,took,a,Tylenol,to,get,some,relief,like,we,suggested.,,94,relief,12,"During her painful headache, she took a Tylenol to get some relief",2,12,3,8,HC441R2
She used the pressure cooker to steam lots of rice on the counter.,445,MC,She,used,the,pressure,cooker,to,steam,lots,of,rice,on,the,counter.,,,,61,rice,10,She used the pressure cooker to steam lots of,1,9,4,8,MC445R1
Before proposing to his girlfriend he would need a ring with a big diamond.,447,HC,Before,proposing,to,his,girlfriend,he,would,need,a,ring,with,a,big,diamond.,,,91,ring,10,Before proposing to his girlfriend he would need a ring with,3,11,3,8,HC447R3
The skilled cave explorer remembered to bring his flashlight and a rope made of nylon.,451,MC,The,skilled,cave,explorer,remembered,to,bring,his,flashlight,and,a,rope,made,of,nylon.,,90,rope,12,The skilled cave explorer remembered to bring his flashlight and a rope,2,12,3,8,MC451R2
The team had to work for hours to fix the tear in the sail after all.,455,LC,The,team,had,to,work,for,hours,to,fix,the,tear,in,the,sail,after,all.,46,sail,14,The team had to work for hours to fix the tear in the,1,13,3,8,LC455R1
"For her lunch tomorrow, she decided to make a salad for everyone.",457,MC,For,her,lunch,"tomorrow,",she,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,"For her lunch tomorrow, she decided to make a salad for",3,11,1,8,MC457R3
John and his wife prepared for the annual sale which always attracted customers.,461,LC,John,and,his,wife,prepared,for,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,John and his wife prepared for the annual sale,2,9,4,8,LC461R2
"To educate the children, they built a new school by the river.",462,HC,To,educate,the,"children,",they,built,a,new,school,by,the,river.,,,,,58,school,9,"To educate the children, they built a new",1,8,4,8,HC462R1
The pair of thieves recently stole the ancient scroll from Germany.,467,LC,The,pair,of,thieves,recently,stole,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,The pair of thieves recently stole the ancient scroll from,3,10,1,8,LC467R3
Susan forgot to put a period at the end of the sentence in the essay.,468,HC,Susan,forgot,to,put,a,period,at,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,Susan forgot to put a period at the end of the sentence,2,12,3,8,HC468R2
They fled in fear when the house started shaking all of a sudden.,472,MC,They,fled,in,fear,when,the,house,started,shaking,all,of,a,sudden.,,,,165,shaking,9,They fled in fear when the house started,1,8,5,8,MC472R1
The swimmer was attacked by a great white shark in the ocean.,474,HC,The,swimmer,was,attacked,by,a,great,white,shark,in,the,ocean.,,,,,42,shark,9,The swimmer was attacked by a great white shark in,3,10,2,8,HC474R3
"She always worked quickly, and her tool was very sharp at the end.",478,MC,She,always,worked,"quickly,",and,her,tool,was,very,sharp,at,the,end.,,,,48,sharp,10,"She always worked quickly, and her tool was very sharp",2,10,3,8,MC478R2
Sarah noticed the mouse on the shelf in the study.,482,LC,Sarah,noticed,the,mouse,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah noticed the mouse on the,1,6,4,8,LC482R1
"In the warrior's tomb, the team discovered a large wooden shield covered in spikes.",484,MC,In,the,warrior's,"tomb,",the,team,discovered,a,large,wooden,shield,covered,in,spikes.,,,201,shield,11,"In the warrior's tomb, the team discovered a large wooden shield covered",3,12,2,8,MC484R3
The parents were worried about Jason because he was very short for his age.,488,LC,The,parents,were,worried,about,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The parents were worried about Jason because he was very short,2,11,3,8,LC488R2
"When exiting the highway, they had trouble reading the small sign in the distance.",489,HC,When,exiting,the,"highway,",they,had,trouble,reading,the,small,sign,in,the,distance.,,,189,sign,11,"When exiting the highway, they had trouble reading the small",1,10,4,8,HC489R1
The students were ducking for cover when they heard the siren off in the distance.,494,LC,The,students,were,ducking,for,cover,when,they,heard,the,siren,off,in,the,distance.,,200,siren,11,The students were ducking for cover when they heard the siren off,3,12,3,8,LC494R3
She was the youngest out of all her brothers and sisters at home.,495,HC,She,was,the,youngest,out,of,all,her,brothers,and,sisters,at,home.,,,,117,sisters,11,She was the youngest out of all her brothers and sisters,2,11,2,8,HC495R2
The chemicals floating in the water can damage your skin quite badly.,499,MC,The,chemicals,floating,in,the,water,can,damage,your,skin,quite,badly.,,,,,198,skin,10,The chemicals floating in the water can damage your,1,9,3,8,MC499R1
Eric comforted his tearful son and sang him to sleep after all the commotion.,501,HC,Eric,comforted,his,tearful,son,and,sang,him,to,sleep,after,all,the,commotion.,,,188,sleep,10,Eric comforted his tearful son and sang him to sleep after,3,11,3,8,HC501R3
They didn't buy the convertible because the engine was too small and unimpressive.,505,MC,They,didn't,buy,the,convertible,because,the,engine,was,too,small,and,unimpressive.,,,,9,small,11,They didn't buy the convertible because the engine was too small,2,11,2,8,MC505R2
My little sister had never seen that type of snake in the jungle.,509,LC,My,little,sister,had,never,seen,that,type,of,snake,in,the,jungle.,,,,163,snake,10,My little sister had never seen that type of,1,9,4,8,LC509R1
This powder might make you itch or sneeze around other people.,511,MC,This,powder,might,make,you,itch,or,sneeze,around,other,people.,,,,,,130,sneeze,8,This powder might make you itch or sneeze around,3,9,2,8,MC511R3
He forgot to stock up on that type of soap yesterday afternoon.,515,LC,He,forgot,to,stock,up,on,that,type,of,soap,yesterday,afternoon.,,,,,138,soap,10,He forgot to stock up on that type of soap,2,10,2,8,LC515R2
The kids had lots of cavities because they drank soda all the time.,516,HC,The,kids,had,lots,of,cavities,because,they,drank,soda,all,the,time.,,,,192,soda,10,The kids had lots of cavities because they drank,1,9,4,8,HC516R1
She threw away her meal because it was too sour and tangy.,521,LC,She,threw,away,her,meal,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She threw away her meal because it was too sour and,3,11,1,8,LC521R3
Lines of longitude go from the north to the south I think.,522,HC,Lines,of,longitude,go,from,the,north,to,the,south,I,think.,,,,,50,south,10,Lines of longitude go from the north to the south,2,10,2,8,HC522R2
Hamilton didn't have the patience to sit through the long speech about slavery.,526,MC,Hamilton,didn't,have,the,patience,to,sit,through,the,long,speech,about,slavery.,,,,17,speech,11,Hamilton didn't have the patience to sit through the long,1,10,3,8,MC526R1
Merlin needed his magic wand to cast the spell for some reason.,528,HC,Merlin,needed,his,magic,wand,to,cast,the,spell,for,some,reason.,,,,,186,spell,9,Merlin needed his magic wand to cast the spell for,3,10,2,8,HC528R3
My older brother refused to touch the large spider on our porch.,532,MC,My,older,brother,refused,to,touch,the,large,spider,on,our,porch.,,,,,64,spider,9,My older brother refused to touch the large spider,2,9,3,8,MC532R2
At the flea market in Sacramento he bought a small metal spoon with a long handle.,536,LC,At,the,flea,market,in,Sacramento,he,bought,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,At the flea market in Sacramento he bought a small metal,1,11,5,8,LC536R1
The group of scientists was attacked by a giant squid with long tentacles.,538,MC,The,group,of,scientists,was,attacked,by,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The group of scientists was attacked by a giant squid with,3,11,2,8,MC538R3
"When we walked inside, we all saw Johnathan on the stage all by himself.",542,LC,When,we,walked,"inside,",we,all,saw,Johnathan,on,the,stage,all,by,himself.,,,109,stage,11,"When we walked inside, we all saw Johnathan on the stage",2,11,3,8,LC542R2
Even the professional dry cleaner wasn't able to remove the stain on his jacket.,543,HC,Even,the,professional,dry,cleaner,wasn't,able,to,remove,the,stain,on,his,jacket.,,,116,stain,11,Even the professional dry cleaner wasn't able to remove the,1,10,4,8,HC543R1
"On the canvas, Andrew drew a star up in the sky.",548,LC,On,the,"canvas,",Andrew,drew,a,star,up,in,the,sky.,,,,,,220,star,7,"On the canvas, Andrew drew a star up",3,8,3,8,LC548R3
"At the bar, the man sat on a stool in the corner.",549,HC,At,the,"bar,",the,man,sat,on,a,stool,in,the,corner.,,,,,164,stool,9,"At the bar, the man sat on a stool",2,9,3,8,HC549R2
The children weren't supposed to touch the stove in the kitchen.,553,MC,The,children,weren't,supposed,to,touch,the,stove,in,the,kitchen.,,,,,,27,stove,8,The children weren't supposed to touch the,1,7,4,8,MC553R1
It's easy to spot a zebra because of its stripes and markings.,555,HC,It's,easy,to,spot,a,zebra,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to spot a zebra because of its stripes and,3,11,1,8,HC555R3
"They had to hire the landscapers, to help them remove a stump beside the fence.",559,MC,They,had,to,hire,the,"landscapers,",to,help,them,remove,a,stump,beside,the,fence.,,7,stump,12,"They had to hire the landscapers, to help them remove a stump",2,12,3,8,MC559R2
I reminded my wife that we needed some more sugar and cinnamon.,563,LC,I,reminded,my,wife,that,we,needed,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,I reminded my wife that we needed some more,1,9,3,8,LC563R1
"He had a big date, and he needed to buy a suit at Kohl's.",565,MC,He,had,a,big,"date,",and,he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"He had a big date, and he needed to buy a suit at",3,13,1,8,MC565R3
When their mother was home they could have brownies and tea on the back porch.,569,LC,When,their,mother,was,home,they,could,have,brownies,and,tea,on,the,back,porch.,,204,tea,11,When their mother was home they could have brownies and tea,2,11,4,8,LC569R2
The dentist was teaching Emma how to clean her teeth before bedtime.,570,HC,The,dentist,was,teaching,Emma,how,to,clean,her,teeth,before,bedtime.,,,,,80,teeth,10,The dentist was teaching Emma how to clean her,1,9,3,8,HC570R1
Everett's dad asked if he could move the tent near the woods.,575,LC,Everett's,dad,asked,if,he,could,move,the,tent,near,the,woods.,,,,,155,tent,9,Everett's dad asked if he could move the tent near,3,10,2,8,LC575R3
The pill I just swallowed is stuck in my throat which is uncomfortable.,576,HC,The,pill,I,just,swallowed,is,stuck,in,my,throat,which,is,uncomfortable.,,,,88,throat,10,The pill I just swallowed is stuck in my throat,2,10,3,8,HC576R2
He had difficulty speaking because he had a broken tooth that was infected.,580,MC,He,had,difficulty,speaking,because,he,had,a,broken,tooth,that,was,infected.,,,,82,tooth,10,He had difficulty speaking because he had a broken,1,9,4,8,MC580R1
The tiny maple sapling has grown into a large tree in the front yard.,582,HC,The,tiny,maple,sapling,has,grown,into,a,large,tree,in,the,front,yard.,,,71,tree,10,The tiny maple sapling has grown into a large tree in,3,11,3,8,HC582R3
The fugitive hid from the police in the back of the truck in the garage.,586,MC,The,fugitive,hid,from,the,police,in,the,back,of,the,truck,in,the,garage.,,41,truck,12,The fugitive hid from the police in the back of the truck,2,12,3,8,MC586R2
The police officer was unsure if he could find the truth about Sarah.,590,LC,The,police,officer,was,unsure,if,he,could,find,the,truth,about,Sarah.,,,,19,truth,11,The police officer was unsure if he could find the,1,10,3,8,LC590R1
"After catching the animals, the poachers cut off their tusks before nightfall.",592,MC,After,catching,the,"animals,",the,poachers,cut,off,their,tusks,before,nightfall.,,,,,118,tusks,10,"After catching the animals, the poachers cut off their tusks before",3,11,1,8,MC592R3
The house sits between two shops in a valley somewhere in Colorado.,596,LC,The,house,sits,between,two,shops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The house sits between two shops in a valley,2,9,3,8,LC596R2
"At the ice cream shop, Jen asked for both chocolate and vanilla which is his favorite.",597,HC,At,the,ice,cream,"shop,",Jen,asked,for,both,chocolate,and,vanilla,which,is,his,favorite.,40,vanilla,12,"At the ice cream shop, Jen asked for both chocolate and",1,11,5,8,HC597R1
The young couple paid lots of money for the expensive vase made of porcelain.,602,LC,The,young,couple,paid,lots,of,money,for,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The young couple paid lots of money for the expensive vase made,3,12,2,8,LC602R3
The bride covered her face with a veil made of silk.,603,HC,The,bride,covered,her,face,with,a,veil,made,of,silk.,,,,,,103,veil,8,The bride covered her face with a veil,2,8,3,8,HC603R2
"Before the cameras started rolling, the actress suddenly lost her voice and couldn't speak.",607,MC,Before,the,cameras,started,"rolling,",the,actress,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before the cameras started rolling, the actress suddenly lost her",1,10,4,8,MC607R1
"In the election, people younger than eighteen aren't allowed to vote for some reason.",609,HC,In,the,"election,",people,younger,than,eighteen,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,"In the election, people younger than eighteen aren't allowed to vote for",3,12,2,8,HC609R3
Kathy decided not to invite her uncle to the wedding for some reason.,613,MC,Kathy,decided,not,to,invite,her,uncle,to,the,wedding,for,some,reason.,,,,68,wedding,10,Kathy decided not to invite her uncle to the wedding,2,10,3,8,MC613R2
He doesn't run very often because he hates getting wet out there.,617,LC,He,doesn't,run,very,often,because,he,hates,getting,wet,out,there.,,,,,127,wet,10,He doesn't run very often because he hates getting,1,9,3,8,LC617R1
None of the players heard his whistle during the soccer game.,619,MC,,of,the,players,heard,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,None of the players heard his whistle during,3,8,3,8,MC619R3
"At the market, he bought a new type of wine from France.",623,LC,At,the,"market,",he,bought,a,new,type,of,wine,from,France.,,,,,60,wine,10,"At the market, he bought a new type of wine",2,10,2,8,LC623R2
"Then, the genie granted his third and final wish from the lamp.",624,HC,"Then,",the,genie,granted,his,third,and,final,wish,from,the,lamp.,,,,,77,wish,9,"Then, the genie granted his third and final",1,8,4,8,HC624R1
She decided that she shouldn't write a children's story about a witch after all.,629,LC,She,decided,that,she,shouldn't,write,a,children's,story,about,a,witch,after,all.,,,78,witch,12,She decided that she shouldn't write a children's story about a witch after,3,13,1,8,LC629R3
At the sawmill they slice logs into long planks of wood with smooth edges.,630,HC,At,the,sawmill,they,slice,logs,into,long,planks,of,wood,with,smooth,edges.,,,179,wood,11,At the sawmill they slice logs into long planks of wood,2,11,3,8,HC630R2
The elderly shepherd sold a large amount of wool that was very warm.,634,MC,The,elderly,shepherd,sold,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,The elderly shepherd sold a large amount of,1,8,5,8,MC634R1
The old couple sat together without speaking a single word the entire time.,636,HC,The,old,couple,sat,together,without,speaking,a,single,word,the,entire,time.,,,,115,word,10,The old couple sat together without speaking a single word the,3,11,2,8,HC636R3
The old woman was collecting different colors of yarn at the market.,640,MC,The,old,woman,was,collecting,different,colors,of,yarn,at,the,market.,,,,,56,yarn,9,The old woman was collecting different colors of yarn,2,9,3,8,MC640R2
"Apparently, because James didn't have a pen, he couldn't sign his yearbook after graduation.",644,LC,"Apparently,",because,James,didn't,have,a,"pen,",he,couldn't,sign,his,yearbook,after,graduation.,,,170,yearbook,12,"Apparently, because James didn't have a pen, he couldn't sign his",1,11,3,8,LC644R1
"To see the pretty horses, we took the children to the zoo in San Diego.",646,MC,To,see,the,pretty,"horses,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the pretty horses, we took the children to the zoo in",3,13,2,8,MC646R3
