words,itemnum,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,Sentence,RemovalType,WordsKept,WordsRemoved,ListNumber,Code
"For my mother's birthday, we threw a huge party that made the neighbors angry.",387,HC,For,my,mother's,"birthday,",we,threw,a,huge,party,that,made,the,neighbors,angry.,,,202,party,9,"For my mother's birthday, we threw a huge party that",3,10,4,9,HC387R3
Tim's classmate tried to steal his phone and password at some point.,392,LC,Tim's,classmate,tried,to,steal,his,phone,and,password,at,some,point.,,,,,119,password,9,Tim's classmate tried to steal his phone and password,2,9,3,9,LC392R2
"In the story, the wolf chased the three little pigs behind the house.",393,HC,In,the,"story,",the,wolf,chased,the,three,little,pigs,behind,the,house.,,,,23,pigs,10,"In the story, the wolf chased the three little",1,9,4,9,HC393R1
My cousin usually kept her phone plugged in under her pillow in the bedroom.,397,MC,My,cousin,usually,kept,her,phone,plugged,in,under,her,pillow,in,the,bedroom.,,,52,pillow,11,My cousin usually kept her phone plugged in under her pillow in,3,12,2,9,MC397R3
"On the plane, Timmy went up to the cockpit to meet the pilot and copilot.",399,HC,On,the,"plane,",Timmy,went,up,to,the,cockpit,to,meet,the,pilot,and,copilot.,,26,pilot,13,"On the plane, Timmy went up to the cockpit to meet the pilot",2,13,2,9,HC399R2
"After a three hour wait, the passengers could see the plane on the runway.",403,MC,After,a,three,hour,"wait,",the,passengers,could,see,the,plane,on,the,runway.,,,62,plane,11,"After a three hour wait, the passengers could see the",1,10,4,9,MC403R1
The small dagger that the soldier carried was covered with poison last night.,407,LC,The,small,dagger,that,the,soldier,carried,was,covered,with,poison,last,night.,,,,214,poison,11,The small dagger that the soldier carried was covered with poison last,3,12,1,9,LC407R3
They needed to add more water to the heated pool after nightfall.,409,MC,They,needed,to,add,more,water,to,the,heated,pool,after,nightfall.,,,,,93,pool,10,They needed to add more water to the heated pool,2,10,2,9,MC409R2
The waiter recommended the seafood linguini or the baked potato that looked delicious.,413,LC,The,waiter,recommended,the,seafood,linguini,or,the,baked,potato,that,looked,delicious.,,,,121,potato,10,The waiter recommended the seafood linguini or the baked,1,9,4,9,LC413R1
The parents of the awarded athlete felt very proud of his hard work.,414,HC,The,parents,of,the,awarded,athlete,felt,very,proud,of,his,hard,work.,,,,15,proud,9,The parents of the awarded athlete felt very proud of,3,10,3,9,HC414R3
The drinks that they didn't finish made a big puddle on the floor.,419,LC,The,drinks,that,they,didn't,finish,made,a,big,puddle,on,the,floor.,,,,145,puddle,10,The drinks that they didn't finish made a big puddle,2,10,3,9,LC419R2
"When the paramedic arrived, he checked the victim's wrist for a pulse and called 911.",420,HC,When,the,paramedic,"arrived,",he,checked,the,victim's,wrist,for,a,pulse,and,called,911,,45,pulse,12,"When the paramedic arrived, he checked the victim's wrist for a",1,11,4,9,HC420R1
"For the pie, they bought a large pumpkin at the Farmer's market.",424,MC,For,the,"pie,",they,bought,a,large,pumpkin,at,the,Farmer's,market.,,,,,140,pumpkin,8,"For the pie, they bought a large pumpkin at",3,9,3,9,MC424R3
He liked to study in the library because it was very quiet and peaceful.,426,HC,He,liked,to,study,in,the,library,because,it,was,very,quiet,and,peaceful.,,,218,quiet,12,He liked to study in the library because it was very quiet,2,12,2,9,HC426R2
"While waiting for his partner, the player grabbed his racket and swung.",430,MC,While,waiting,for,his,"partner,",the,player,grabbed,his,racket,and,swung.,,,,,38,racket,10,"While waiting for his partner, the player grabbed his",1,9,3,9,MC430R1
"Luckily, the old woman found lots of interesting programs on the radio that evening.",434,LC,"Luckily,",the,old,woman,found,lots,of,interesting,programs,on,the,radio,that,evening.,,,182,radio,12,"Luckily, the old woman found lots of interesting programs on the radio that",3,13,1,9,LC434R3
She brought a jacket to protect her from the rain and sleet.,436,MC,She,brought,a,jacket,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,She brought a jacket to protect her from the rain,2,10,2,9,MC436R2
He tried to scare off the animal using a rake earlier this afternoon.,440,LC,He,tried,to,scare,off,the,animal,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,He tried to scare off the animal using a,1,9,4,9,LC440R1
"During her painful headache, she took a Tylenol to get some relief like we suggested.",441,HC,During,her,painful,"headache,",she,took,a,Tylenol,to,get,some,relief,like,we,suggested.,,94,relief,12,"During her painful headache, she took a Tylenol to get some relief like",3,13,2,9,HC441R3
"In the kitchen, she accidentally spilled a bunch of rice on the counter.",446,LC,In,the,"kitchen,",she,accidentally,spilled,a,bunch,of,rice,on,the,counter.,,,,61,rice,10,"In the kitchen, she accidentally spilled a bunch of rice",2,10,3,9,LC446R2
Before proposing to his girlfriend he would need a ring with a big diamond.,447,HC,Before,proposing,to,his,girlfriend,he,would,need,a,ring,with,a,big,diamond.,,,91,ring,10,Before proposing to his girlfriend he would need a,1,9,5,9,HC447R1
The skilled cave explorer remembered to bring his flashlight and a rope made of nylon.,451,MC,The,skilled,cave,explorer,remembered,to,bring,his,flashlight,and,a,rope,made,of,nylon.,,90,rope,12,The skilled cave explorer remembered to bring his flashlight and a rope made,3,13,2,9,MC451R3
The wind couldn't push the boat because it had a tear in the sail after all.,453,HC,The,wind,couldn't,push,the,boat,because,it,had,a,tear,in,the,sail,after,all.,46,sail,14,The wind couldn't push the boat because it had a tear in the sail,2,14,2,9,HC453R2
"For her lunch tomorrow, she decided to make a salad for everyone.",457,MC,For,her,lunch,"tomorrow,",she,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,"For her lunch tomorrow, she decided to make a",1,9,3,9,MC457R1
John and his wife prepared for the annual sale which always attracted customers.,461,LC,John,and,his,wife,prepared,for,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,John and his wife prepared for the annual sale which,3,10,3,9,LC461R3
My brother moved and transferred to a new school by the river.,463,MC,My,brother,moved,and,transferred,to,a,new,school,by,the,river.,,,,,58,school,9,My brother moved and transferred to a new school,2,9,3,9,MC463R2
The pair of thieves recently stole the ancient scroll from Germany.,467,LC,The,pair,of,thieves,recently,stole,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,The pair of thieves recently stole the ancient,1,8,3,9,LC467R1
Susan forgot to put a period at the end of the sentence in the essay.,468,HC,Susan,forgot,to,put,a,period,at,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,Susan forgot to put a period at the end of the sentence in,3,13,2,9,HC468R3
"When the actor approached the audience, he started shaking all of a sudden.",473,LC,When,the,actor,approached,the,"audience,",he,started,shaking,all,of,a,sudden.,,,,165,shaking,9,"When the actor approached the audience, he started shaking",2,9,4,9,LC473R2
The swimmer was attacked by a great white shark in the ocean.,474,HC,The,swimmer,was,attacked,by,a,great,white,shark,in,the,ocean.,,,,,42,shark,9,The swimmer was attacked by a great white,1,8,4,9,HC474R1
"She always worked quickly, and her tool was very sharp at the end.",478,MC,She,always,worked,"quickly,",and,her,tool,was,very,sharp,at,the,end.,,,,48,sharp,10,"She always worked quickly, and her tool was very sharp at",3,11,2,9,MC478R3
Sarah pulled the book off the shelf in the study.,480,HC,Sarah,pulled,the,book,off,the,shelf,in,the,study.,,,,,,,113,shelf,7,Sarah pulled the book off the shelf,2,7,3,9,HC480R2
"In the warrior's tomb, the team discovered a large wooden shield covered in spikes.",484,MC,In,the,warrior's,"tomb,",the,team,discovered,a,large,wooden,shield,covered,in,spikes.,,,201,shield,11,"In the warrior's tomb, the team discovered a large wooden",1,10,4,9,MC484R1
The parents were worried about Jason because he was very short for his age.,488,LC,The,parents,were,worried,about,Jason,because,he,was,very,short,for,his,age.,,,63,short,11,The parents were worried about Jason because he was very short for,3,12,2,9,LC488R3
"On their country drive, they had trouble seeing the small sign in the distance.",490,MC,On,their,country,"drive,",they,had,trouble,seeing,the,small,sign,in,the,distance.,,,189,sign,11,"On their country drive, they had trouble seeing the small sign",2,11,3,9,MC490R2
The students were ducking for cover when they heard the siren off in the distance.,494,LC,The,students,were,ducking,for,cover,when,they,heard,the,siren,off,in,the,distance.,,200,siren,11,The students were ducking for cover when they heard the,1,10,5,9,LC494R1
She was the youngest out of all her brothers and sisters at home.,495,HC,She,was,the,youngest,out,of,all,her,brothers,and,sisters,at,home.,,,,117,sisters,11,She was the youngest out of all her brothers and sisters at,3,12,1,9,HC495R3
The factory produces noxious chemicals that can damage your skin quite badly.,500,LC,The,factory,produces,noxious,chemicals,that,can,damage,your,skin,quite,badly.,,,,,198,skin,10,The factory produces noxious chemicals that can damage your skin,2,10,2,9,LC500R2
Eric comforted his tearful son and sang him to sleep after all the commotion.,501,HC,Eric,comforted,his,tearful,son,and,sang,him,to,sleep,after,all,the,commotion.,,,188,sleep,10,Eric comforted his tearful son and sang him to,1,9,5,9,HC501R1
They didn't buy the convertible because the engine was too small and unimpressive.,505,MC,They,didn't,buy,the,convertible,because,the,engine,was,too,small,and,unimpressive.,,,,9,small,11,They didn't buy the convertible because the engine was too small and,3,12,1,9,MC505R3
A boa constrictor is a very dangerous type of snake in the jungle.,507,HC,A,boa,constrictor,is,a,very,dangerous,type,of,snake,in,the,jungle.,,,,163,snake,10,A boa constrictor is a very dangerous type of snake,2,10,3,9,HC507R2
This powder might make you itch or sneeze around other people.,511,MC,This,powder,might,make,you,itch,or,sneeze,around,other,people.,,,,,,130,sneeze,8,This powder might make you itch or,1,7,4,9,MC511R1
He forgot to stock up on that type of soap yesterday afternoon.,515,LC,He,forgot,to,stock,up,on,that,type,of,soap,yesterday,afternoon.,,,,,138,soap,10,He forgot to stock up on that type of soap yesterday,3,11,1,9,LC515R3
"They were out of lemonade, so instead they drank soda all the time.",517,MC,They,were,out,of,"lemonade,",so,instead,they,drank,soda,all,the,time.,,,,192,soda,10,"They were out of lemonade, so instead they drank soda",2,10,3,9,MC517R2
She threw away her meal because it was too sour and tangy.,521,LC,She,threw,away,her,meal,because,it,was,too,sour,and,tangy.,,,,,216,sour,10,She threw away her meal because it was too,1,9,3,9,LC521R1
Lines of longitude go from the north to the south I think.,522,HC,Lines,of,longitude,go,from,the,north,to,the,south,I,think.,,,,,50,south,10,Lines of longitude go from the north to the south I,3,11,1,9,HC522R3
Hamilton and his coworkers were chatting together after the long speech about slavery.,527,LC,Hamilton,and,his,coworkers,were,chatting,together,after,the,long,speech,about,slavery.,,,,17,speech,11,Hamilton and his coworkers were chatting together after the long speech,2,11,2,9,LC527R2
Merlin needed his magic wand to cast the spell for some reason.,528,HC,Merlin,needed,his,magic,wand,to,cast,the,spell,for,some,reason.,,,,,186,spell,9,Merlin needed his magic wand to cast the,1,8,4,9,HC528R1
My older brother refused to touch the large spider on our porch.,532,MC,My,older,brother,refused,to,touch,the,large,spider,on,our,porch.,,,,,64,spider,9,My older brother refused to touch the large spider on,3,10,2,9,MC532R3
"After the meal, she ate her sundae with a small metal spoon with a long handle.",534,HC,After,the,"meal,",she,ate,her,sundae,with,a,small,metal,spoon,with,a,long,handle.,139,spoon,12,"After the meal, she ate her sundae with a small metal spoon",2,12,4,9,HC534R2
The group of scientists was attacked by a giant squid with long tentacles.,538,MC,The,group,of,scientists,was,attacked,by,a,giant,squid,with,long,tentacles.,,,,134,squid,10,The group of scientists was attacked by a giant,1,9,4,9,MC538R1
"When we walked inside, we all saw Johnathan on the stage all by himself.",542,LC,When,we,walked,"inside,",we,all,saw,Johnathan,on,the,stage,all,by,himself.,,,109,stage,11,"When we walked inside, we all saw Johnathan on the stage all",3,12,2,9,LC542R3
My roommate needed some advice on how to remove the stain on his jacket.,544,MC,My,roommate,needed,some,advice,on,how,to,remove,the,stain,on,his,jacket.,,,116,stain,11,My roommate needed some advice on how to remove the stain,2,11,3,9,MC544R2
"On the canvas, Andrew drew a star up in the sky.",548,LC,On,the,"canvas,",Andrew,drew,a,star,up,in,the,sky.,,,,,,220,star,7,"On the canvas, Andrew drew a",1,6,5,9,LC548R1
"At the bar, the man sat on a stool in the corner.",549,HC,At,the,"bar,",the,man,sat,on,a,stool,in,the,corner.,,,,,164,stool,9,"At the bar, the man sat on a stool in",3,10,2,9,HC549R3
Jan wasn't able to turn on the stove in the kitchen.,554,LC,Jan,wasn't,able,to,turn,on,the,stove,in,the,kitchen.,,,,,,27,stove,8,Jan wasn't able to turn on the stove,2,8,3,9,LC554R2
It's easy to spot a zebra because of its stripes and markings.,555,HC,It's,easy,to,spot,a,zebra,because,of,its,stripes,and,markings.,,,,,187,stripes,10,It's easy to spot a zebra because of its,1,9,3,9,HC555R1
"They had to hire the landscapers, to help them remove a stump beside the fence.",559,MC,They,had,to,hire,the,"landscapers,",to,help,them,remove,a,stump,beside,the,fence.,,7,stump,12,"They had to hire the landscapers, to help them remove a stump beside",3,13,2,9,MC559R3
"To make the cake sweet, he added some more sugar and cinnamon.",561,HC,To,make,the,cake,"sweet,",he,added,some,more,sugar,and,cinnamon.,,,,,199,sugar,10,"To make the cake sweet, he added some more sugar",2,10,2,9,HC561R2
"He had a big date, and he needed to buy a suit at Kohl's.",565,MC,He,had,a,big,"date,",and,he,needed,to,buy,a,suit,at,Kohl's.,,,120,suit,12,"He had a big date, and he needed to buy a",1,11,3,9,MC565R1
When their mother was home they could have brownies and tea on the back porch.,569,LC,When,their,mother,was,home,they,could,have,brownies,and,tea,on,the,back,porch.,,204,tea,11,When their mother was home they could have brownies and tea on,3,12,3,9,LC569R3
Our mother told my sister to always clean her teeth before bedtime.,571,MC,Our,mother,told,my,sister,to,always,clean,her,teeth,before,bedtime.,,,,,80,teeth,10,Our mother told my sister to always clean her teeth,2,10,2,9,MC571R2
Everett's dad asked if he could move the tent near the woods.,575,LC,Everett's,dad,asked,if,he,could,move,the,tent,near,the,woods.,,,,,155,tent,9,Everett's dad asked if he could move the,1,8,4,9,LC575R1
The pill I just swallowed is stuck in my throat which is uncomfortable.,576,HC,The,pill,I,just,swallowed,is,stuck,in,my,throat,which,is,uncomfortable.,,,,88,throat,10,The pill I just swallowed is stuck in my throat which,3,11,2,9,HC576R3
"After some discussion, they decided to remove the broken tooth that was infected.",581,LC,After,some,"discussion,",they,decided,to,remove,the,broken,tooth,that,was,infected.,,,,82,tooth,10,"After some discussion, they decided to remove the broken tooth",2,10,3,9,LC581R2
The tiny maple sapling has grown into a large tree in the front yard.,582,HC,The,tiny,maple,sapling,has,grown,into,a,large,tree,in,the,front,yard.,,,71,tree,10,The tiny maple sapling has grown into a large,1,9,5,9,HC582R1
The fugitive hid from the police in the back of the truck in the garage.,586,MC,The,fugitive,hid,from,the,police,in,the,back,of,the,truck,in,the,garage.,,41,truck,12,The fugitive hid from the police in the back of the truck in,3,13,2,9,MC586R3
"There's no need to lie, you can tell me the truth about Sarah.",588,HC,There's,no,need,to,"lie,",you,can,tell,me,the,truth,about,Sarah.,,,,19,truth,11,"There's no need to lie, you can tell me the truth",2,11,2,9,HC588R2
"After catching the animals, the poachers cut off their tusks before nightfall.",592,MC,After,catching,the,"animals,",the,poachers,cut,off,their,tusks,before,nightfall.,,,,,118,tusks,10,"After catching the animals, the poachers cut off their",1,9,3,9,MC592R1
The house sits between two shops in a valley somewhere in Colorado.,596,LC,The,house,sits,between,two,shops,in,a,valley,somewhere,in,Colorado.,,,,,156,valley,9,The house sits between two shops in a valley somewhere,3,10,2,9,LC596R3
To add flavor to the frosting he added maple syrup and vanilla which is his favorite.,598,MC,To,add,flavor,to,the,frosting,he,added,maple,syrup,and,vanilla,which,is,his,favorite.,40,vanilla,12,To add flavor to the frosting he added maple syrup and vanilla,2,12,4,9,MC598R2
The young couple paid lots of money for the expensive vase made of porcelain.,602,LC,The,young,couple,paid,lots,of,money,for,the,expensive,vase,made,of,porcelain.,,,104,vase,11,The young couple paid lots of money for the expensive,1,10,4,9,LC602R1
The bride covered her face with a veil made of silk.,603,HC,The,bride,covered,her,face,with,a,veil,made,of,silk.,,,,,,103,veil,8,The bride covered her face with a veil made,3,9,2,9,HC603R3
"Before leaving to buy groceries, my aunt suddenly lost her voice and couldn't speak.",608,LC,Before,leaving,to,buy,"groceries,",my,aunt,suddenly,lost,her,voice,and,couldn't,speak.,,,160,voice,11,"Before leaving to buy groceries, my aunt suddenly lost her voice",2,11,3,9,LC608R2
"In the election, people younger than eighteen aren't allowed to vote for some reason.",609,HC,In,the,"election,",people,younger,than,eighteen,aren't,allowed,to,vote,for,some,reason.,,,87,vote,11,"In the election, people younger than eighteen aren't allowed to",1,10,4,9,HC609R1
Kathy decided not to invite her uncle to the wedding for some reason.,613,MC,Kathy,decided,not,to,invite,her,uncle,to,the,wedding,for,some,reason.,,,,68,wedding,10,Kathy decided not to invite her uncle to the wedding for,3,11,2,9,MC613R3
The woman would need a raincoat to avoid getting wet out there.,615,HC,The,woman,would,need,a,raincoat,to,avoid,getting,wet,out,there.,,,,,127,wet,10,The woman would need a raincoat to avoid getting wet,2,10,2,9,HC615R2
None of the players heard his whistle during the soccer game.,619,MC,,of,the,players,heard,his,whistle,during,the,soccer,game.,,,,,,76,whistle,7,None of the players heard his,1,6,5,9,MC619R1
"At the market, he bought a new type of wine from France.",623,LC,At,the,"market,",he,bought,a,new,type,of,wine,from,France.,,,,,60,wine,10,"At the market, he bought a new type of wine from",3,11,1,9,LC623R3
The king remembered that he had one final wish from the lamp.,625,MC,The,king,remembered,that,he,had,one,final,wish,from,the,lamp.,,,,,77,wish,9,The king remembered that he had one final wish,2,9,3,9,MC625R2
She decided that she shouldn't write a children's story about a witch after all.,629,LC,She,decided,that,she,shouldn't,write,a,children's,story,about,a,witch,after,all.,,,78,witch,12,She decided that she shouldn't write a children's story about a,1,11,3,9,LC629R1
At the sawmill they slice logs into long planks of wood with smooth edges.,630,HC,At,the,sawmill,they,slice,logs,into,long,planks,of,wood,with,smooth,edges.,,,179,wood,11,At the sawmill they slice logs into long planks of wood with,3,12,2,9,HC630R3
The new factory produced a large amount of wool that was very warm.,635,LC,The,new,factory,produced,a,large,amount,of,wool,that,was,very,warm.,,,,129,wool,9,The new factory produced a large amount of wool,2,9,4,9,LC635R2
The old couple sat together without speaking a single word the entire time.,636,HC,The,old,couple,sat,together,without,speaking,a,single,word,the,entire,time.,,,,115,word,10,The old couple sat together without speaking a single,1,9,4,9,HC636R1
The old woman was collecting different colors of yarn at the market.,640,MC,The,old,woman,was,collecting,different,colors,of,yarn,at,the,market.,,,,,56,yarn,9,The old woman was collecting different colors of yarn at,3,10,2,9,MC640R3
"To record some high school memories, he had everyone sign his yearbook after graduation.",642,HC,To,record,some,high,school,"memories,",he,had,everyone,sign,his,yearbook,after,graduation.,,,170,yearbook,12,"To record some high school memories, he had everyone sign his yearbook",2,12,2,9,HC642R2
"To see the pretty horses, we took the children to the zoo in San Diego.",646,MC,To,see,the,pretty,"horses,",we,took,the,children,to,the,zoo,in,San,Diego.,,6,zoo,12,"To see the pretty horses, we took the children to the",1,11,4,9,MC646R1
